date,strategy,cost_bps,gross_return,net_return
2024-10-09,Minimum CVaR,5,-0.000884095435438595,-0.000884095435438595
2024-10-10,Minimum CVaR,5,0.000368736248632098,0.000368736248632098
2024-10-11,Minimum CVaR,5,0.00320659952795932,0.00320659952795932
2024-10-14,Minimum CVaR,5,0.0012299562047682,0.0012299562047682
2024-10-15,Minimum CVaR,5,0.001650725806196,0.001650725806196
2024-10-16,Minimum CVaR,5,0.00325187233276628,0.00325187233276628
2024-10-17,Minimum CVaR,5,-0.00282705502848251,-0.00282705502848251
2024-10-18,Minimum CVaR,5,0.00259217010629843,0.00259217010629843
2024-10-21,Minimum CVaR,5,-0.00580568497141365,-0.00580568497141365
2024-10-22,Minimum CVaR,5,0.00124960892231691,0.00124960892231691
2024-10-23,Minimum CVaR,5,-0.00581786617595406,-0.00581786617595406
2024-10-24,Minimum CVaR,5,0.00330169574021836,0.00330169574021836
2024-10-25,Minimum CVaR,5,-0.00113616192556388,-0.00113616192556388
2024-10-28,Minimum CVaR,5,-0.000184095199822133,-0.000184095199822133
2024-10-29,Minimum CVaR,5,0.00258444352895526,0.00258444352895526
2024-10-30,Minimum CVaR,5,-0.000701185119631194,-0.000701185119631194
2024-10-31,Minimum CVaR,5,-0.00796068009125744,-0.00796068009125744
2024-11-01,Minimum CVaR,5,-0.00270268357711647,-0.0027334516716336
2024-11-04,Minimum CVaR,5,0.00350024851508211,0.00350024851508211
2024-11-05,Minimum CVaR,5,0.00531017987999369,0.00531017987999369
2024-11-06,Minimum CVaR,5,-0.0042359319366665,-0.0042359319366665
2024-11-07,Minimum CVaR,5,0.010350696022797,0.010350696022797
2024-11-08,Minimum CVaR,5,0.00118059609321166,0.00118059609321166
2024-11-11,Minimum CVaR,5,-0.00351481787121516,-0.00351481787121516
2024-11-12,Minimum CVaR,5,-0.00734142349528795,-0.00734142349528795
2024-11-13,Minimum CVaR,5,-0.00258531302341232,-0.00258531302341232
2024-11-14,Minimum CVaR,5,-0.00178082503802965,-0.00178082503802965
2024-11-15,Minimum CVaR,5,-0.00318284283431618,-0.00318284283431618
2024-11-18,Minimum CVaR,5,0.0044489994102968,0.0044489994102968
2024-11-19,Minimum CVaR,5,0.00296802257853429,0.00296802257853429
2024-11-20,Minimum CVaR,5,-0.000686731203501146,-0.000686731203501146
2024-11-21,Minimum CVaR,5,0.00161127554904901,0.00161127554904901
2024-11-22,Minimum CVaR,5,0.00274024876328639,0.00274024876328639
2024-11-25,Minimum CVaR,5,0.00514163588532123,0.00514163588532123
2024-11-26,Minimum CVaR,5,-0.000317110099774858,-0.000317110099774858
2024-11-27,Minimum CVaR,5,0.00213885767949476,0.00213885767949476
2024-11-29,Minimum CVaR,5,0.00628862135752363,0.00628862135752363
2024-12-02,Minimum CVaR,5,0.000165297868183999,0.000165297868183999
2024-12-03,Minimum CVaR,5,-0.00125180467089963,-0.00125180467089963
2024-12-04,Minimum CVaR,5,0.00441680596959325,0.00441680596959325
2024-12-05,Minimum CVaR,5,-0.000946211162773354,-0.000946211162773354
2024-12-06,Minimum CVaR,5,0.00210745539570888,0.00210745539570888
2024-12-09,Minimum CVaR,5,-0.00206684486882594,-0.00206684486882594
