date,strategy,cost_bps,turnover,transaction_cost,optimization_success
2022-04-01,Maximum Sharpe,25.0,0.09421355577512563,0.0002355338894378141,True
2022-04-01,Equal Weight,0.0,0.0,0.0,True
2022-04-01,Equal Weight,5.0,0.0,0.0,True
2022-04-01,Equal Weight,10.0,0.0,0.0,True
2022-04-01,Equal Weight,25.0,0.0,0.0,True
2022-04-01,Minimum Variance,0.0,0.015087822923044579,0.0,True
2022-04-01,Minimum Variance,5.0,0.015087822923044579,7.54391146152229e-06,True
2022-04-01,Minimum Variance,10.0,0.015087822923044579,1.508782292304458e-05,True
2022-04-01,Minimum Variance,25.0,0.015087822923044579,3.7719557307611446e-05,True
2022-04-01,SPY,0.0,0.0,0.0,True
2022-04-01,SPY,5.0,0.0,0.0,True
2022-04-01,SPY,10.0,0.0,0.0,True
2022-04-01,SPY,25.0,0.0,0.0,True
2022-04-01,Shrunk Max Sharpe λ=0.25,0.0,0.12489804208592044,0.0,True
2022-04-01,Shrunk Max Sharpe λ=0.25,5.0,0.12489804208592044,6.244902104296022e-05,True
2022-04-01,Shrunk Max Sharpe λ=0.25,10.0,0.12489804208592044,0.00012489804208592044,True
2022-04-01,Shrunk Max Sharpe λ=0.25,25.0,0.12489804208592044,0.0003122451052148011,True
2022-04-01,Shrunk Max Sharpe λ=0.50,0.0,0.07268345562051583,0.0,True
2022-04-01,Shrunk Max Sharpe λ=0.50,5.0,0.07268345562051583,3.634172781025791e-05,True
2022-04-01,Shrunk Max Sharpe λ=0.50,10.0,0.07268345562051583,7.268345562051583e-05,True
2022-04-01,Shrunk Max Sharpe λ=0.50,25.0,0.07268345562051583,0.00018170863905128958,True
2022-04-01,Shrunk Max Sharpe λ=0.75,0.0,0.04531592216466629,0.0,True
2022-04-01,Shrunk Max Sharpe λ=0.75,5.0,0.04531592216466629,2.2657961082333146e-05,True
2022-04-01,Shrunk Max Sharpe λ=0.75,10.0,0.04531592216466629,4.531592216466629e-05,True
2022-04-01,Shrunk Max Sharpe λ=0.75,25.0,0.04531592216466629,0.00011328980541166572,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.14440738260269426,0.0,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.14440738260269426,7.220369130134713e-05,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.14440738260269426,0.00014440738260269425,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.14440738260269426,0.00036101845650673563,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.1554028705046939,0.0,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.1554028705046939,7.770143525234695e-05,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.1554028705046939,0.0001554028705046939,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.1554028705046939,0.00038850717626173477,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.16272079385570282,0.0,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.16272079385570282,8.136039692785141e-05,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.16272079385570282,0.00016272079385570281,True
2022-04-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.16272079385570282,0.00040680198463925705,True
2022-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.05110484313175176,0.0,True
2022-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.05110484313175176,2.5552421565875882e-05,True
2022-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.05110484313175176,5.1104843131751763e-05,True
2022-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.05110484313175176,0.0001277621078293794,True
2022-06-01,Maximum Sharpe,0.0,0.1707046614046974,0.0,True
2022-06-01,Maximum Sharpe,5.0,0.1707046614046974,8.53523307023487e-05,True
2022-06-01,Maximum Sharpe,10.0,0.1707046614046974,0.0001707046614046974,True
2022-06-01,Maximum Sharpe,25.0,0.1707046614046974,0.0004267616535117435,True
2022-06-01,Equal Weight,0.0,0.0,0.0,True
2022-06-01,Equal Weight,5.0,0.0,0.0,True
2022-06-01,Equal Weight,10.0,0.0,0.0,True
2022-06-01,Equal Weight,25.0,0.0,0.0,True
2022-06-01,Minimum Variance,0.0,0.0415853870096567,0.0,True
2022-06-01,Minimum Variance,5.0,0.0415853870096567,2.079269350482835e-05,True
2022-06-01,Minimum Variance,10.0,0.0415853870096567,4.15853870096567e-05,True
2022-06-01,Minimum Variance,25.0,0.0415853870096567,0.00010396346752414175,True
2022-06-01,SPY,0.0,0.0,0.0,True
2022-06-01,SPY,5.0,0.0,0.0,True
2022-06-01,SPY,10.0,0.0,0.0,True
2022-06-01,SPY,25.0,0.0,0.0,True
2022-06-01,Shrunk Max Sharpe λ=0.25,0.0,0.07385052484902012,0.0,True
2022-06-01,Shrunk Max Sharpe λ=0.25,5.0,0.07385052484902012,3.692526242451006e-05,True
2022-06-01,Shrunk Max Sharpe λ=0.25,10.0,0.07385052484902012,7.385052484902013e-05,True
2022-06-01,Shrunk Max Sharpe λ=0.25,25.0,0.07385052484902012,0.0001846263121225503,True
2022-06-01,Shrunk Max Sharpe λ=0.50,0.0,0.07975236685908575,0.0,True
2022-06-01,Shrunk Max Sharpe λ=0.50,5.0,0.07975236685908575,3.987618342954288e-05,True
2022-06-01,Shrunk Max Sharpe λ=0.50,10.0,0.07975236685908575,7.975236685908576e-05,True
2022-06-01,Shrunk Max Sharpe λ=0.50,25.0,0.07975236685908575,0.0001993809171477144,True
2022-06-01,Shrunk Max Sharpe λ=0.75,0.0,0.05908124919839376,0.0,True
2022-06-01,Shrunk Max Sharpe λ=0.75,5.0,0.05908124919839376,2.9540624599196882e-05,True
2022-06-01,Shrunk Max Sharpe λ=0.75,10.0,0.05908124919839376,5.9081249198393765e-05,True
2022-06-01,Shrunk Max Sharpe λ=0.75,25.0,0.05908124919839376,0.00014770312299598442,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.11003932172847763,0.0,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.11003932172847763,5.501966086423882e-05,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.11003932172847763,0.00011003932172847763,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.11003932172847763,0.0002750983043211941,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.10284651176641113,0.0,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.10284651176641113,5.142325588320557e-05,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.10284651176641113,0.00010284651176641113,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.10284651176641113,0.00025711627941602785,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0837658678982668,0.0,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.0837658678982668,4.18829339491334e-05,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.0837658678982668,8.37658678982668e-05,True
2022-06-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.0837658678982668,0.00020941466974566702,True
2022-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.07600215805854,0.0,True
2022-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.07600215805854,3.800107902927e-05,True
2022-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.07600215805854,7.600215805854e-05,True
2022-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.07600215805854,0.00019000539514635003,True
2022-07-01,Maximum Sharpe,0.0,0.06991782167003346,0.0,True
2022-07-01,Maximum Sharpe,5.0,0.06991782167003346,3.495891083501673e-05,True
2022-07-01,Maximum Sharpe,10.0,0.06991782167003346,6.991782167003346e-05,True
2022-07-01,Maximum Sharpe,25.0,0.06991782167003346,0.00017479455417508365,True
2022-07-01,Equal Weight,0.0,0.0,0.0,True
2022-07-01,Equal Weight,5.0,0.0,0.0,True
2022-07-01,Equal Weight,10.0,0.0,0.0,True
2022-07-01,Equal Weight,25.0,0.0,0.0,True
2022-07-01,Minimum Variance,0.0,0.028081148293808495,0.0,True
2022-07-01,Minimum Variance,5.0,0.028081148293808495,1.4040574146904247e-05,True
2022-07-01,Minimum Variance,10.0,0.028081148293808495,2.8081148293808495e-05,True
2022-07-01,Minimum Variance,25.0,0.028081148293808495,7.020287073452125e-05,True
2022-07-01,SPY,0.0,0.0,0.0,True
2022-07-01,SPY,5.0,0.0,0.0,True
2022-07-01,SPY,10.0,0.0,0.0,True
2022-07-01,SPY,25.0,0.0,0.0,True
2022-07-01,Shrunk Max Sharpe λ=0.25,0.0,0.05742331457263388,0.0,True
2022-07-01,Shrunk Max Sharpe λ=0.25,5.0,0.05742331457263388,2.871165728631694e-05,True
2022-07-01,Shrunk Max Sharpe λ=0.25,10.0,0.05742331457263388,5.742331457263388e-05,True
2022-07-01,Shrunk Max Sharpe λ=0.25,25.0,0.05742331457263388,0.0001435582864315847,True
2022-07-01,Shrunk Max Sharpe λ=0.50,0.0,0.20017940521879882,0.0,True
2022-07-01,Shrunk Max Sharpe λ=0.50,5.0,0.20017940521879882,0.00010008970260939941,True
2022-07-01,Shrunk Max Sharpe λ=0.50,10.0,0.20017940521879882,0.00020017940521879882,True
2022-07-01,Shrunk Max Sharpe λ=0.50,25.0,0.20017940521879882,0.000500448513046997,True
2022-07-01,Shrunk Max Sharpe λ=0.75,0.0,0.0857391561962208,0.0,True
2022-07-01,Shrunk Max Sharpe λ=0.75,5.0,0.0857391561962208,4.2869578098110403e-05,True
2022-07-01,Shrunk Max Sharpe λ=0.75,10.0,0.0857391561962208,8.573915619622081e-05,True
2022-07-01,Shrunk Max Sharpe λ=0.75,25.0,0.0857391561962208,0.000214347890490552,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.05381129260424778,0.0,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.05381129260424778,2.690564630212389e-05,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.05381129260424778,5.381129260424778e-05,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.05381129260424778,0.00013452823151061946,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.03136614356275468,0.0,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.03136614356275468,1.5683071781377343e-05,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.03136614356275468,3.1366143562754686e-05,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.03136614356275468,7.84153589068867e-05,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.01380892728392012,0.0,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.01380892728392012,6.9044636419600604e-06,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.01380892728392012,1.3808927283920121e-05,True
2022-07-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.01380892728392012,3.45223182098003e-05,True
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.04170481157119323,0.0,True
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.04170481157119323,2.085240578559662e-05,True
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.04170481157119323,4.170481157119324e-05,True
2022-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.04170481157119323,0.00010426202892798308,True
2022-08-01,Maximum Sharpe,0.0,0.015323978720288489,0.0,True
2022-08-01,Maximum Sharpe,5.0,0.015323978720288489,7.661989360144244e-06,True
2022-08-01,Maximum Sharpe,10.0,0.015323978720288489,1.5323978720288488e-05,True
2022-08-01,Maximum Sharpe,25.0,0.015323978720288489,3.830994680072122e-05,True
2022-08-01,Equal Weight,0.0,0.0,0.0,True
2022-08-01,Equal Weight,5.0,0.0,0.0,True
2022-08-01,Equal Weight,10.0,0.0,0.0,True
2022-08-01,Equal Weight,25.0,0.0,0.0,True
2022-08-01,Minimum Variance,0.0,0.006600092814129653,0.0,True
2022-08-01,Minimum Variance,5.0,0.006600092814129653,3.3000464070648265e-06,True
2022-08-01,Minimum Variance,10.0,0.006600092814129653,6.600092814129653e-06,True
2022-08-01,Minimum Variance,25.0,0.006600092814129653,1.6500232035324133e-05,True
2022-08-01,SPY,0.0,0.0,0.0,True
2022-08-01,SPY,5.0,0.0,0.0,True
2022-08-01,SPY,10.0,0.0,0.0,True
2022-08-01,SPY,25.0,0.0,0.0,True
2022-08-01,Shrunk Max Sharpe λ=0.25,0.0,0.035606205677147305,0.0,True
2022-08-01,Shrunk Max Sharpe λ=0.25,5.0,0.035606205677147305,1.7803102838573654e-05,True
2022-08-01,Shrunk Max Sharpe λ=0.25,10.0,0.035606205677147305,3.560620567714731e-05,True
2022-08-01,Shrunk Max Sharpe λ=0.25,25.0,0.035606205677147305,8.901551419286827e-05,True
2022-08-01,Shrunk Max Sharpe λ=0.50,0.0,0.051591112504381205,0.0,True
2022-08-01,Shrunk Max Sharpe λ=0.50,5.0,0.051591112504381205,2.5795556252190603e-05,True
2022-08-01,Shrunk Max Sharpe λ=0.50,10.0,0.051591112504381205,5.1591112504381206e-05,True
2022-08-01,Shrunk Max Sharpe λ=0.50,25.0,0.051591112504381205,0.00012897778126095302,True
2022-08-01,Shrunk Max Sharpe λ=0.75,0.0,0.05472000687857692,0.0,True
2022-08-01,Shrunk Max Sharpe λ=0.75,5.0,0.05472000687857692,2.736000343928846e-05,True
2022-08-01,Shrunk Max Sharpe λ=0.75,10.0,0.05472000687857692,5.472000687857692e-05,True
2022-08-01,Shrunk Max Sharpe λ=0.75,25.0,0.05472000687857692,0.00013680001719644231,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,0.0,1.7962531615764002e-15,0.0,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.7962531615764002e-15,8.981265807882002e-19,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,10.0,1.7962531615764002e-15,1.7962531615764004e-18,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.05,25.0,1.7962531615764002e-15,4.490632903941001e-18,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,0.0,2.1024848528838902e-15,0.0,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,5.0,2.1024848528838902e-15,1.051242426441945e-18,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,10.0,2.1024848528838902e-15,2.10248485288389e-18,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.10,25.0,2.1024848528838902e-15,5.256212132209726e-18,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,0.0,7.868705687030797e-15,0.0,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,5.0,7.868705687030797e-15,3.934352843515399e-18,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,10.0,7.868705687030797e-15,7.868705687030798e-18,True
2022-08-01,Turnover-Aware Max Sharpe γ=0.25,25.0,7.868705687030797e-15,1.9671764217576992e-17,True
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,2.1234396974306143e-14,0.0,True
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,2.1234396974306143e-14,1.0617198487153071e-17,True
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.1234396974306143e-14,2.1234396974306142e-17,True
2022-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,2.1234396974306143e-14,5.308599243576536e-17,True
2022-09-01,Maximum Sharpe,0.0,0.09554069920228865,0.0,True
2022-09-01,Maximum Sharpe,5.0,0.09554069920228865,4.7770349601144324e-05,True
2022-09-01,Maximum Sharpe,10.0,0.09554069920228865,9.554069920228865e-05,True
2022-09-01,Maximum Sharpe,25.0,0.09554069920228865,0.00023885174800572162,True
2022-09-01,Equal Weight,0.0,0.0,0.0,True
2022-09-01,Equal Weight,5.0,0.0,0.0,True
2022-09-01,Equal Weight,10.0,0.0,0.0,True
2022-09-01,Equal Weight,25.0,0.0,0.0,True
2022-09-01,Minimum Variance,0.0,0.018007975396016403,0.0,True
2022-09-01,Minimum Variance,5.0,0.018007975396016403,9.003987698008202e-06,True
2022-09-01,Minimum Variance,10.0,0.018007975396016403,1.8007975396016403e-05,True
2022-09-01,Minimum Variance,25.0,0.018007975396016403,4.501993849004101e-05,True
2022-09-01,SPY,0.0,0.0,0.0,True
2022-09-01,SPY,5.0,0.0,0.0,True
2022-09-01,SPY,10.0,0.0,0.0,True
2022-09-01,SPY,25.0,0.0,0.0,True
2022-09-01,Shrunk Max Sharpe λ=0.25,0.0,0.2000000000000009,0.0,True
2022-09-01,Shrunk Max Sharpe λ=0.25,5.0,0.2000000000000009,0.00010000000000000045,True
2022-09-01,Shrunk Max Sharpe λ=0.25,10.0,0.2000000000000009,0.0002000000000000009,True
2022-09-01,Shrunk Max Sharpe λ=0.25,25.0,0.2000000000000009,0.0005000000000000023,True
2022-09-01,Shrunk Max Sharpe λ=0.50,0.0,0.16764786380722568,0.0,True
2022-09-01,Shrunk Max Sharpe λ=0.50,5.0,0.16764786380722568,8.382393190361284e-05,True
2022-09-01,Shrunk Max Sharpe λ=0.50,10.0,0.16764786380722568,0.0001676478638072257,True
2022-09-01,Shrunk Max Sharpe λ=0.50,25.0,0.16764786380722568,0.0004191196595180642,True
2022-09-01,Shrunk Max Sharpe λ=0.75,0.0,0.13414200718731495,0.0,True
2022-09-01,Shrunk Max Sharpe λ=0.75,5.0,0.13414200718731495,6.707100359365747e-05,True
2022-09-01,Shrunk Max Sharpe λ=0.75,10.0,0.13414200718731495,0.00013414200718731494,True
2022-09-01,Shrunk Max Sharpe λ=0.75,25.0,0.13414200718731495,0.00033535501796828736,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.09959375134855818,0.0,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.09959375134855818,4.979687567427909e-05,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.09959375134855818,9.959375134855818e-05,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.09959375134855818,0.00024898437837139547,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.09087382089946922,0.0,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.09087382089946922,4.543691044973461e-05,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.09087382089946922,9.087382089946922e-05,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.09087382089946922,0.00022718455224867305,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.15420053088728825,0.0,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.15420053088728825,7.710026544364412e-05,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.15420053088728825,0.00015420053088728824,True
2022-09-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.15420053088728825,0.0003855013272182206,True
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.10929699984727673,0.0,True
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.10929699984727673,5.4648499923638364e-05,True
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.10929699984727673,0.00010929699984727673,True
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.10929699984727673,0.0002732424996181918,True
2022-11-01,Maximum Sharpe,0.0,0.016105744915049982,0.0,True
2022-11-01,Maximum Sharpe,5.0,0.016105744915049982,8.052872457524991e-06,True
2022-11-01,Maximum Sharpe,10.0,0.016105744915049982,1.6105744915049982e-05,True
2022-11-01,Maximum Sharpe,25.0,0.016105744915049982,4.0264362287624955e-05,True
2022-11-01,Equal Weight,0.0,0.0,0.0,True
2022-11-01,Equal Weight,5.0,0.0,0.0,True
2022-11-01,Equal Weight,10.0,0.0,0.0,True
2022-11-01,Equal Weight,25.0,0.0,0.0,True
2022-11-01,Minimum Variance,0.0,0.04800049365601296,0.0,True
2022-11-01,Minimum Variance,5.0,0.04800049365601296,2.400024682800648e-05,True
2022-11-01,Minimum Variance,10.0,0.04800049365601296,4.800049365601296e-05,True
2022-11-01,Minimum Variance,25.0,0.04800049365601296,0.0001200012341400324,True
2022-11-01,SPY,0.0,0.0,0.0,True
2022-11-01,SPY,5.0,0.0,0.0,True
2022-11-01,SPY,10.0,0.0,0.0,True
2022-11-01,SPY,25.0,0.0,0.0,True
2022-11-01,Shrunk Max Sharpe λ=0.25,0.0,0.10000000000000064,0.0,True
2022-11-01,Shrunk Max Sharpe λ=0.25,5.0,0.10000000000000064,5.000000000000032e-05,True
2022-11-01,Shrunk Max Sharpe λ=0.25,10.0,0.10000000000000064,0.00010000000000000064,True
2022-11-01,Shrunk Max Sharpe λ=0.25,25.0,0.10000000000000064,0.00025000000000000163,True
2022-11-01,Shrunk Max Sharpe λ=0.50,0.0,0.20285287109673905,0.0,True
2022-11-01,Shrunk Max Sharpe λ=0.50,5.0,0.20285287109673905,0.00010142643554836953,True
2022-11-01,Shrunk Max Sharpe λ=0.50,10.0,0.20285287109673905,0.00020285287109673907,True
2022-11-01,Shrunk Max Sharpe λ=0.50,25.0,0.20285287109673905,0.0005071321777418476,True
2022-11-01,Shrunk Max Sharpe λ=0.75,0.0,0.3714146267088269,0.0,True
2022-11-01,Shrunk Max Sharpe λ=0.75,5.0,0.3714146267088269,0.00018570731335441345,True
2022-11-01,Shrunk Max Sharpe λ=0.75,10.0,0.3714146267088269,0.0003714146267088269,True
2022-11-01,Shrunk Max Sharpe λ=0.75,25.0,0.3714146267088269,0.0009285365667720673,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.026282414964651855,0.0,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.026282414964651855,1.3141207482325928e-05,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.026282414964651855,2.6282414964651857e-05,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.026282414964651855,6.570603741162965e-05,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.07922956703264623,0.0,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.07922956703264623,3.9614783516323115e-05,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.07922956703264623,7.922956703264623e-05,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.07922956703264623,0.0001980739175816156,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.04462533563400831,0.0,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.04462533563400831,2.2312667817004156e-05,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.04462533563400831,4.462533563400831e-05,True
2022-11-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.04462533563400831,0.00011156333908502078,True
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.17819544100397217,0.0,True
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.17819544100397217,8.909772050198608e-05,True
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.17819544100397217,0.00017819544100397216,True
2022-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.17819544100397217,0.0004454886025099304,True
2022-12-01,Maximum Sharpe,0.0,4.3908526418240963e-16,0.0,True
2022-12-01,Maximum Sharpe,5.0,4.3908526418240963e-16,2.1954263209120483e-19,True
2022-12-01,Maximum Sharpe,10.0,4.3908526418240963e-16,4.3908526418240965e-19,True
2022-12-01,Maximum Sharpe,25.0,4.3908526418240963e-16,1.097713160456024e-18,True
2022-12-01,Equal Weight,0.0,0.0,0.0,True
2022-12-01,Equal Weight,5.0,0.0,0.0,True
2022-12-01,Equal Weight,10.0,0.0,0.0,True
2022-12-01,Equal Weight,25.0,0.0,0.0,True
2022-12-01,Minimum Variance,0.0,0.021678338887916856,0.0,True
2022-12-01,Minimum Variance,5.0,0.021678338887916856,1.0839169443958428e-05,True
2022-12-01,Minimum Variance,10.0,0.021678338887916856,2.1678338887916855e-05,True
2022-12-01,Minimum Variance,25.0,0.021678338887916856,5.419584721979214e-05,True
2022-12-01,SPY,0.0,0.0,0.0,True
2022-12-01,SPY,5.0,0.0,0.0,True
2022-12-01,SPY,10.0,0.0,0.0,True
2022-12-01,SPY,25.0,0.0,0.0,True
2022-12-01,Shrunk Max Sharpe λ=0.25,0.0,0.0999999999999995,0.0,True
2022-12-01,Shrunk Max Sharpe λ=0.25,5.0,0.0999999999999995,4.999999999999975e-05,True
2022-12-01,Shrunk Max Sharpe λ=0.25,10.0,0.0999999999999995,9.99999999999995e-05,True
2022-12-01,Shrunk Max Sharpe λ=0.25,25.0,0.0999999999999995,0.00024999999999999876,True
2022-12-01,Shrunk Max Sharpe λ=0.50,0.0,0.09999999999999987,0.0,True
2022-12-01,Shrunk Max Sharpe λ=0.50,5.0,0.09999999999999987,4.9999999999999935e-05,True
2022-12-01,Shrunk Max Sharpe λ=0.50,10.0,0.09999999999999987,9.999999999999987e-05,True
2022-12-01,Shrunk Max Sharpe λ=0.50,25.0,0.09999999999999987,0.0002499999999999997,True
2022-12-01,Shrunk Max Sharpe λ=0.75,0.0,0.34119207335947704,0.0,True
2022-12-01,Shrunk Max Sharpe λ=0.75,5.0,0.34119207335947704,0.00017059603667973853,True
2022-12-01,Shrunk Max Sharpe λ=0.75,10.0,0.34119207335947704,0.00034119207335947706,True
2022-12-01,Shrunk Max Sharpe λ=0.75,25.0,0.34119207335947704,0.0008529801833986926,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,0.0,1.0170993275642744e-15,0.0,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.0170993275642744e-15,5.085496637821372e-19,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,10.0,1.0170993275642744e-15,1.0170993275642745e-18,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.05,25.0,1.0170993275642744e-15,2.5427483189106862e-18,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,0.0,7.972718991515927e-16,0.0,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,5.0,7.972718991515927e-16,3.986359495757964e-19,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,10.0,7.972718991515927e-16,7.972718991515928e-19,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.10,25.0,7.972718991515927e-16,1.993179747878982e-18,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,0.0,1.0345282556321992e-15,0.0,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,5.0,1.0345282556321992e-15,5.172641278160996e-19,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,10.0,1.0345282556321992e-15,1.0345282556321992e-18,True
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.0345282556321992e-15,2.586320639080498e-18,True
2022-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,1.1001470525969572e-15,0.0,True
2022-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.1001470525969572e-15,5.500735262984786e-19,True
2022-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,1.1001470525969572e-15,1.1001470525969573e-18,True
