date,strategy,rolling_12m_return,rolling_12m_volatility,rolling_12m_sharpe
2023-02-10,Minimum Variance,-0.12578829013021287,0.20200716761016138,-0.7216986003761948
2023-02-13,Minimum Variance,-0.1039686719965568,0.20176633088310011,-0.6144170410095928
2023-02-14,Minimum Variance,-0.09098660653987822,0.20126157208613885,-0.5514545344621306
2023-02-15,Minimum Variance,-0.088230245811317,0.20119962359687005,-0.5379246932795986
2023-02-16,Minimum Variance,-0.10871114699456952,0.20063797006672365,-0.6415094159483654
2023-02-17,Minimum Variance,-0.1152259654197868,0.20061129326004354,-0.674069556216356
2023-02-21,Minimum Variance,-0.11551222006884043,0.20063453508449422,-0.675418217565443
2023-02-22,Minimum Variance,-0.11364917801755015,0.20059082341809414,-0.6662776279599958
2023-02-23,Minimum Variance,-0.09983107208188535,0.20046203077176722,-0.5977744095504902
2023-02-24,Minimum Variance,-0.10230869637508822,0.20066676448143053,-0.6095114788498348
2023-02-27,Minimum Variance,-0.09592535749407038,0.20078302119422958,-0.5773663370765239
2023-02-28,Minimum Variance,-0.11747885772620303,0.19987944821772102,-0.687808871557683
2023-03-01,Minimum Variance,-0.1056169008331812,0.19982126013980325,-0.6286463249470772
2023-03-02,Minimum Variance,-0.08991385134546315,0.1994724633479615,-0.5510226800264078
2023-03-03,Minimum Variance,-0.08341631709419162,0.19985477705767596,-0.5174573188428054
2023-03-06,Minimum Variance,-0.07608162750970271,0.19961954566048556,-0.48132374608806633
2023-03-07,Minimum Variance,-0.07721530207242477,0.19970877424899114,-0.48678533248228517
2023-03-08,Minimum Variance,-0.04473027978440236,0.1975285105131557,-0.3277009461380575
2023-03-09,Minimum Variance,-0.059619988307202054,0.19811632334682522,-0.4018850489559015
2023-03-10,Minimum Variance,-0.09386700352800315,0.19630201664101,-0.5800602840277438
2023-03-13,Minimum Variance,-0.08378063195422114,0.19597738208024276,-0.52955412942361
2023-03-14,Minimum Variance,-0.06320628187484345,0.19577848925503322,-0.4250021654138611
2023-03-15,Minimum Variance,-0.06784269033726564,0.19608248167087652,-0.44798846683667115
2023-03-16,Minimum Variance,-0.06476208482567836,0.1962995623507796,-0.4317996627736329
2023-03-17,Minimum Variance,-0.10897931297790353,0.1923045460175338,-0.670703400668144
2023-03-20,Minimum Variance,-0.10590809621133712,0.19243468764208854,-0.6542900230415579
2023-03-21,Minimum Variance,-0.10724763530894899,0.19234310301858137,-0.6615658857113071
2023-03-22,Minimum Variance,-0.10481097105193637,0.19224020785202287,-0.6492448819448311
2023-03-23,Minimum Variance,-0.10935979956316655,0.19202506087840318,-0.6736610261776278
2023-03-24,Minimum Variance,-0.10078895967258783,0.19189936703942187,-0.6294390728645508
2023-03-27,Minimum Variance,-0.1085266950311401,0.1916802106658402,-0.6705266787044759
2023-03-28,Minimum Variance,-0.1038677948121951,0.19171507689684683,-0.6461035658600953
2023-03-29,Minimum Variance,-0.09899167074966353,0.1919386159296056,-0.6199464874400485
2023-03-30,Minimum Variance,-0.10658879112952235,0.19130808852769038,-0.6617011967646083
2023-03-31,Minimum Variance,-0.09642184453704838,0.19142828068795043,-0.6081747384380946
2023-04-03,Minimum Variance,-0.08130040959029194,0.19104112896800368,-0.530254454302655
2023-04-04,Minimum Variance,-0.0906031045813952,0.19082018715776008,-0.5796195163038719
2023-04-05,Minimum Variance,-0.1028778310349957,0.19069956976015381,-0.6443529536513444
2023-04-06,Minimum Variance,-0.08428955236154567,0.1901131206492066,-0.5485657802334376
2023-04-10,Minimum Variance,-0.07431700023726784,0.18981656552913156,-0.4968849793185875
2023-04-11,Minimum Variance,-0.06992542241468558,0.18983557692994982,-0.47370163100601775
2023-04-12,Minimum Variance,-0.06909223184704127,0.18982509990914206,-0.469338522090516
2023-04-13,Minimum Variance,-0.04475866400980921,0.18966521156521007,-0.34143670035948637
2023-04-14,Minimum Variance,-0.04526435457684208,0.18967775198307543,-0.34408017753534687
2023-04-17,Minimum Variance,-0.05374569972606902,0.18934229355704918,-0.38948350281734234
2023-04-18,Minimum Variance,-0.04114847526878673,0.1889931658374486,-0.32354860556905013
2023-04-19,Minimum Variance,-0.04160701258858379,0.18900179874173462,-0.32595992735904045
2023-04-20,Minimum Variance,-0.04992019803234504,0.1889035773400434,-0.3701369715539183
2023-04-21,Minimum Variance,-0.05313568305112937,0.1888932733602846,-0.38717992308616733
2023-04-24,Minimum Variance,-0.03930698342285488,0.1883811002782106,-0.314824487887943
2023-04-25,Minimum Variance,-0.037376855123853026,0.18821940037825716,-0.3048402821842223
2023-04-26,Minimum Variance,-0.037744678753691585,0.18821930197992812,-0.3067946706116758
2023-04-27,Minimum Variance,-0.0006373028341343234,0.18741260887329,-0.11011693908005539
2023-04-28,Minimum Variance,0.002134808311101466,0.1874692277708145,-0.09529666229136627
2023-05-01,Minimum Variance,-0.02061792330279022,0.18673227362263758,-0.21751956699715408
2023-05-02,Minimum Variance,-0.00804248437103905,0.1858801210370775,-0.15086327798035712
2023-05-03,Minimum Variance,-0.006862552395324184,0.18587146108607308,-0.1445221995800889
2023-05-04,Minimum Variance,-0.0136430214943426,0.18575811986143312,-0.18111198325779096
2023-05-05,Minimum Variance,-0.01864588807840184,0.18532533342663332,-0.20852998002942214
2023-05-08,Minimum Variance,0.015422246658646666,0.1819413034869575,-0.02516060539096606
2023-05-09,Minimum Variance,0.022089405985974198,0.18165299197064905,0.011502183164215633
2023-05-10,Minimum Variance,0.05393866506523537,0.17942243703750985,0.18915507795794897
2023-05-11,Minimum Variance,0.0473978612719923,0.1793730380641253,0.15274236065621888
2023-05-12,Minimum Variance,0.04969964156416751,0.17929013249846915,0.16565128906032292
2023-05-15,Minimum Variance,0.059783313350005196,0.17940768130818577,0.22174810498590405
2023-05-16,Minimum Variance,0.026917980539119535,0.17805818387573108,0.03885235931614171
2023-05-17,Minimum Variance,0.036368360012833056,0.1781115308228953,0.091899496552578
2023-05-18,Minimum Variance,0.017506880876691167,0.17726326255010877,-0.0140644998148112
2023-05-19,Minimum Variance,0.0444203010574713,0.17545719359700812,0.13918096235803304
2023-05-22,Minimum Variance,0.041934011371503876,0.17540809853477482,0.12504560253901525
2023-05-23,Minimum Variance,0.025239176884058967,0.17575683270783776,0.029809235881987584
2023-05-24,Minimum Variance,0.0041362145023882135,0.17571561649853842,-0.09028102233442489
2023-05-25,Minimum Variance,0.010599221217692412,0.17562308332781162,-0.05352815019629532
2023-05-26,Minimum Variance,0.018080590621631698,0.17600741658562705,-0.010905275559422325
2023-05-30,Minimum Variance,3.0388187884478057e-05,0.17559649457790968,-0.11372443316774349
2023-05-31,Minimum Variance,-0.021939929882953346,0.1749128466879861,-0.2397761552515742
2023-06-01,Minimum Variance,-0.007062526012840631,0.17532356221773768,-0.15435760984157487
2023-06-02,Minimum Variance,0.012791426090816627,0.1755646822188899,-0.04105936238471866
2023-06-05,Minimum Variance,-0.007511818018312688,0.17471215391498152,-0.15746939982034963
2023-06-06,Minimum Variance,0.0144304649765159,0.1741945947060625,-0.03197306456541998
2023-06-07,Minimum Variance,0.007550499390159837,0.17428468364197192,-0.07143198329128461
2023-06-08,Minimum Variance,0.009069830250009625,0.17434480798576305,-0.06269283195908495
2023-06-09,Minimum Variance,0.017659122483937084,0.17416818753867505,-0.013440327703606095
2023-06-12,Minimum Variance,0.04310152295796965,0.1730161453828679,0.13352235369045026
2023-06-13,Minimum Variance,0.07179310414863416,0.17186256735868927,0.3013634961040603
2023-06-14,Minimum Variance,0.11796541113081882,0.16786025589141323,0.5836129023548698
2023-06-15,Minimum Variance,0.13087466674204573,0.16812449380144798,0.6594795572915552
2023-06-16,Minimum Variance,0.10814271826036714,0.16729307171770003,0.526876082526025
2023-06-20,Minimum Variance,0.12426022691396454,0.165729561527022,0.6290985503932865
2023-06-21,Minimum Variance,0.1192511953313724,0.16574356003573304,0.5988238415415634
2023-06-22,Minimum Variance,0.09854856235186005,0.16522536988684272,0.4754025511073469
2023-06-23,Minimum Variance,0.09079927843115221,0.16553110810612087,0.4277098077888977
2023-06-26,Minimum Variance,0.08668651344757783,0.1654526213344718,0.4030550432487091
2023-06-27,Minimum Variance,0.07057255732333045,0.16400391502335157,0.30836189072760684
2023-06-28,Minimum Variance,0.07330992975936845,0.16396606440333217,0.32512782418338676
2023-06-29,Minimum Variance,0.08147545722688299,0.16364692615182316,0.37565910141110276
2023-06-30,Minimum Variance,0.09361583890081393,0.16394662060758652,0.44902321638587894
2023-07-03,Minimum Variance,0.10209723884613986,0.16389238337433595,0.5009216240307329
2023-07-05,Minimum Variance,0.09110224709483505,0.16401193170602862,0.433518746808477
2023-07-06,Minimum Variance,0.08105502598471603,0.16462642532993224,0.3708701434921764
2023-07-07,Minimum Variance,0.08816631157679011,0.16465173584651416,0.4140029938119432
2023-07-10,Minimum Variance,0.07569231940178756,0.16411713117720472,0.33934494834456996
2023-07-11,Minimum Variance,0.08621707541986234,0.16431509314805978,0.40298839352630844
2023-07-12,Minimum Variance,0.11947130772231507,0.16438607150550796,0.605107882993494
2023-07-13,Minimum Variance,0.13652456165979543,0.16476088884631482,0.7072343592931625
2023-07-14,Minimum Variance,0.13242920039502848,0.1648309698316526,0.6820878413192387
2023-07-17,Minimum Variance,0.14237102702975934,0.16459677730817684,0.7434594348140994
2023-07-18,Minimum Variance,0.1299278372423216,0.16415835965083048,0.6696450761090769
2023-07-19,Minimum Variance,0.1324801921287393,0.1641591418569146,0.6851899373766218
2023-07-20,Minimum Variance,0.10161014324629747,0.1630664094349002,0.5004718232842312
2023-07-21,Minimum Variance,0.10272605269201418,0.16306346492890997,0.5073242662179408
2023-07-24,Minimum Variance,0.09475971819508056,0.1627242823724094,0.4594257052797203
2023-07-25,Minimum Variance,0.10276368821543769,0.16266634419863882,0.5087941738849888
2023-07-26,Minimum Variance,0.10388169705122352,0.16267936970753466,0.5156259038993465
2023-07-27,Minimum Variance,0.10447422601949952,0.1626461513112991,0.5193742694705317
2023-07-28,Minimum Variance,0.09596853925553783,0.16188260466959362,0.4692816711875343
2023-07-31,Minimum Variance,0.0883616900530324,0.16169107819333192,0.42279197353915354
2023-08-01,Minimum Variance,0.06992922975810179,0.16189856961211416,0.3083982142505958
2023-08-02,Minimum Variance,0.051837674368441444,0.16284073778577193,0.19551418644593754
2023-08-03,Minimum Variance,0.059205917052516766,0.1625270085175919,0.24122708840895896
2023-08-04,Minimum Variance,0.04880606771945106,0.16217699030578342,0.17762117588406007
2023-08-07,Minimum Variance,0.04891772956165408,0.16217925441669667,0.1783072049853803
2023-08-08,Minimum Variance,0.04868799041842453,0.1621868792134552,0.17688231352345143
2023-08-09,Minimum Variance,0.04564299806161709,0.16216691097986388,0.1581271907238904
2023-08-10,Minimum Variance,0.04996635691943041,0.16209999517934212,0.18486340413691324
2023-08-11,Minimum Variance,0.026068148932470336,0.16143636251639887,0.03758848897412395
2023-08-14,Minimum Variance,0.02582092729502472,0.16144003301513643,0.03605628161931159
2023-08-15,Minimum Variance,0.0025453406003639323,0.16139441346670702,-0.10814909280138543
2023-08-16,Minimum Variance,-0.004406676310133029,0.16161112112922296,-0.1510210197144641
2023-08-17,Minimum Variance,-0.008746069633016385,0.16166245932743428,-0.17781536760364097
2023-08-18,Minimum Variance,-0.002750364932486482,0.1615033877276395,-0.14086617780955074
2023-08-21,Minimum Variance,0.0001620133987361161,0.1614924479544665,-0.12284157465281158
2023-08-22,Minimum Variance,0.013945058929356158,0.1608569060128909,-0.03764178499217563
2023-08-23,Minimum Variance,0.04406678111434292,0.16076393635919775,0.14970261153950648
2023-08-24,Minimum Variance,0.03481607613495452,0.1610304235049294,0.09200793124971801
2023-08-25,Minimum Variance,0.03843558234896771,0.16107794377110976,0.11445131417349418
2023-08-28,Minimum Variance,0.03095339143567699,0.16054257223576787,0.06822733237132378
2023-08-29,Minimum Variance,0.06732784228513533,0.15947577906358656,0.2967713502516558
2023-08-30,Minimum Variance,0.07332541090038869,0.15935932534431282,0.3346237239971583
2023-08-31,Minimum Variance,0.0771381627144041,0.1591965708463099,0.3589157882650997
2023-09-01,Minimum Variance,0.08435173784922201,0.15914498904720886,0.4043591836255219
2023-09-05,Minimum Variance,0.0835739969897773,0.15918183120698898,0.39937973139101596
2023-09-06,Minimum Variance,0.08784893801034555,0.1590316464409309,0.4266379650137538
2023-09-07,Minimum Variance,0.09143558909188543,0.15890059338302506,0.4495614998723894
2023-09-08,Minimum Variance,0.07832584576692714,0.15842083775929242,0.36817028991822726
2023-09-11,Minimum Variance,0.0872463305716884,0.1585842981817425,0.4240415434737557
2023-09-12,Minimum Variance,0.06581363020936659,0.1577208807651141,0.2904728276124362
2023-09-13,Minimum Variance,0.052365739576822445,0.15738043045361902,0.20565288507303214
2023-09-14,Minimum Variance,0.09770487406743311,0.1540147638789112,0.5045287354952924
2023-09-15,Minimum Variance,0.08809975788255664,0.154084767080968,0.441962947880317
2023-09-18,Minimum Variance,0.09737696173135935,0.15374620162588243,0.5032772251482621
2023-09-19,Minimum Variance,0.10201192522812419,0.15359499329948081,0.5339492093223158
2023-09-20,Minimum Variance,0.0934802211516983,0.15360066958367657,0.47838477104859684
2023-09-21,Minimum Variance,0.08557152101077747,0.1543269645821389,0.4248870000671705
2023-09-22,Minimum Variance,0.10284604714633372,0.15384073082963612,0.5385182890094157
2023-09-25,Minimum Variance,0.1073573626256461,0.15366810126706104,0.5684807836196728
2023-09-26,Minimum Variance,0.11638851074688472,0.15275104314623675,0.6310170376683244
2023-09-27,Minimum Variance,0.1303052560015301,0.1521239135633015,0.7251013559786581
2023-09-28,Minimum Variance,0.14371821366736226,0.1520534832656114,0.8136493226613409
2023-09-29,Minimum Variance,0.12076459851934773,0.1508689994142885,0.6678946563610901
2023-10-02,Minimum Variance,0.13082392491088424,0.15004745015870805,0.7385925238560446
2023-10-03,Minimum Variance,0.12291150264268014,0.15056809783039948,0.6834880969181139
2023-10-04,Minimum Variance,0.10493724038462915,0.14934008047668582,0.5687504661408637
2023-10-05,Minimum Variance,0.07664013092960986,0.14638248558788416,0.3869324304894702
2023-10-06,Minimum Variance,0.09266673659042901,0.14654541327382783,0.4958649675008755
2023-10-09,Minimum Variance,0.10805698888637805,0.14608577689063834,0.6027759222056136
2023-10-10,Minimum Variance,0.14294002650617488,0.14478848257274599,0.8491008699148856
2023-10-11,Minimum Variance,0.16275522129685038,0.1445564655171293,0.9875395111949146
2023-10-12,Minimum Variance,0.16077127955782666,0.14468037664671995,0.9729811521127119
2023-10-13,Minimum Variance,0.1580569243060097,0.14472969570226715,0.9538949393634847
2023-10-16,Minimum Variance,0.14951524536276062,0.1442470913626469,0.8978707587049404
2023-10-17,Minimum Variance,0.16766961229995547,0.14314021617171072,1.0316430717333227
2023-10-18,Minimum Variance,0.12324013282129753,0.1421447972145234,0.7263025790911548
2023-10-19,Minimum Variance,0.10551419384143568,0.14243436100329254,0.6003761538935041
2023-10-20,Minimum Variance,0.11062785790843632,0.1420593926082197,0.6379575207559525
2023-10-23,Minimum Variance,0.11386825788072463,0.14201947750482374,0.6609534095598708
2023-10-24,Minimum Variance,0.10820399469611308,0.14159900147318696,0.6229139596921189
2023-10-25,Minimum Variance,0.10298463319110218,0.14196314837781784,0.5845505269455462
2023-10-26,Minimum Variance,0.0794935076433485,0.14084874153954116,0.4223928946262299
2023-10-27,Minimum Variance,0.06922817224461397,0.1408045782900624,0.3496205367925054
2023-10-30,Minimum Variance,0.08620983589144049,0.14095572667546039,0.46972079427381824
2023-10-31,Minimum Variance,0.07889700074322836,0.14072787070588777,0.41851696076834216
2023-11-01,Minimum Variance,0.0973544072583763,0.1408982031675071,0.5490091819440264
2023-11-02,Minimum Variance,0.11186096065784312,0.1421630666297327,0.6461661445240016
2023-11-03,Minimum Variance,0.14559757067262535,0.1418878972233909,0.8851887520390992
2023-11-06,Minimum Variance,0.14998925899912585,0.141797879495251,0.9167221644064104
2023-11-07,Minimum Variance,0.11714091237804047,0.1391158333246684,0.6982735901192002
2023-11-08,Minimum Variance,0.11317419313024146,0.13909829723021214,0.6698442395454718
2023-11-09,Minimum Variance,0.0955069741632466,0.1391329358158753,0.5426966211880302
2023-11-10,Minimum Variance,0.12153433846826656,0.13845714299755865,0.7333268350774569
2023-11-13,Minimum Variance,0.06751860179198044,0.1291905462489867,0.3678179493134014
2023-11-14,Minimum Variance,0.07810395932134284,0.13088419499325088,0.4439341153784
2023-11-15,Minimum Variance,0.08924107020645722,0.1305858097735063,0.5302342599594239
2023-11-16,Minimum Variance,0.07273540275941848,0.12995207189301292,0.4058065561496744
2023-11-17,Minimum Variance,0.08517774864219918,0.12985637455873306,0.5019218260457423
2023-11-20,Minimum Variance,0.09520849533492193,0.13004991374613661,0.5783048459511657
2023-11-21,Minimum Variance,0.09078299774531873,0.13013045705967025,0.5439387468904514
2023-11-22,Minimum Variance,0.1002696499118243,0.12993177475690848,0.617783063934916
2023-11-24,Minimum Variance,0.09147995197057712,0.12958501239276443,0.5516066298927044
2023-11-27,Minimum Variance,0.08056280374014158,0.12928923028280237,0.46842883670719354
2023-11-28,Minimum Variance,0.08488951058827698,0.12933089477772636,0.5017324800837332
2023-11-29,Minimum Variance,0.09687341129657079,0.12887607912797017,0.5964909222621347
2023-11-30,Minimum Variance,0.09111263617577592,0.12874337994619905,0.5523595559281835
2023-12-01,Minimum Variance,0.07472781351432967,0.12669259053423346,0.4319732770760712
2023-12-04,Minimum Variance,0.06383632880500878,0.12682429933652303,0.34564613433180413
2023-12-05,Minimum Variance,0.06016715165683051,0.1268488956186014,0.3166535385345547
2023-12-06,Minimum Variance,0.07541417819800666,0.12603045724438774,0.4396887816613417
2023-12-07,Minimum Variance,0.08661747567141154,0.12595256329576074,0.5289092490716599
2023-12-08,Minimum Variance,0.08721792756506885,0.1259488381951787,0.5336923192646167
2023-12-11,Minimum Variance,0.08271395100160328,0.12577381145436095,0.4986248748958367
2023-12-12,Minimum Variance,0.09066285676712083,0.1256471905335123,0.5623910607716597
2023-12-13,Minimum Variance,0.10335975819484333,0.12655816910355092,0.6586675422480054
2023-12-14,Minimum Variance,0.10515483114089341,0.12669766981330224,0.6721104757993965
2023-12-15,Minimum Variance,0.10014116527667749,0.12686603230394,0.6316991539916599
2023-12-18,Minimum Variance,0.12639420803585755,0.1248016858931263,0.8525061762945095
2023-12-19,Minimum Variance,0.14266375184853253,0.12477932072681991,0.9830455169497275
2023-12-20,Minimum Variance,0.13422025261875392,0.1253201522089987,0.9114276563298992
2023-12-21,Minimum Variance,0.14913444086446237,0.12595322553166266,1.0252571168334232
2023-12-22,Minimum Variance,0.1364201377827876,0.1255568254994862,0.9272306568730826
2023-12-26,Minimum Variance,0.1542423794478096,0.1252199361476785,1.0720527703311593
2023-12-27,Minimum Variance,0.15863114288462077,0.12530784143247822,1.1063245627714509
2023-12-28,Minimum Variance,0.1587891334825864,0.12530920724865235,1.1075733102930392
2023-12-29,Minimum Variance,0.17050532067030955,0.12467592942302842,1.2071722373902776
2024-01-02,Minimum Variance,0.14223870698277064,0.12387341270756308,0.986803417383425
2024-01-03,Minimum Variance,0.14320731092570438,0.12381177210066946,0.9951179022421744
2024-01-04,Minimum Variance,0.13500894131759678,0.12375595096471316,0.9293204926394978
2024-01-05,Minimum Variance,0.11610776511454035,0.1226519333211164,0.7835813306172641
2024-01-08,Minimum Variance,0.13610094170498477,0.12264537792026978,0.9466393570939178
2024-01-09,Minimum Variance,0.10117540143724968,0.12082463259606312,0.671844802612664
2024-01-10,Minimum Variance,0.09910374702307911,0.12077980271692099,0.6549418465973107
2024-01-11,Minimum Variance,0.09514739120269167,0.12072032512750001,0.6224916237039949
2024-01-12,Minimum Variance,0.08749014067762118,0.12035406550098555,0.5607632812127025
2024-01-16,Minimum Variance,0.06162889397610272,0.12102478919190625,0.3439699771762686
2024-01-17,Minimum Variance,0.04628033281709021,0.12145398655490024,0.21638098149385027
2024-01-18,Minimum Variance,0.05386993973407872,0.12158057048578319,0.27858020075698886
2024-01-19,Minimum Variance,0.06914307857815305,0.12164337178097984,0.40399306479793795
2024-01-22,Minimum Variance,0.06994125019053654,0.12163765480709109,0.41057393181198626
2024-01-23,Minimum Variance,0.05795528136062189,0.12102288262368081,0.31362070162089406
2024-01-24,Minimum Variance,0.0545712870098678,0.12087924195343246,0.2859985424394541
2024-01-25,Minimum Variance,0.05855479911006389,0.12094651737761204,0.31877560384554426
2024-01-26,Minimum Variance,0.056906301489846545,0.12092920104865718,0.30518932705920127
2024-01-29,Minimum Variance,0.05487252280647614,0.12083691596177104,0.2885916321921746
2024-01-30,Minimum Variance,0.05183931813384146,0.12088947404525509,0.26337543764912386
2024-01-31,Minimum Variance,0.05789292485192532,0.12040744888008732,0.3147058193190567
2024-02-01,Minimum Variance,0.06304649534940077,0.12077279187240299,0.35642543889255773
2024-02-02,Minimum Variance,0.04791788703615252,0.12034515085819071,0.23198181926789635
2024-02-05,Minimum Variance,0.037602389475257514,0.12039794614735165,0.1462017421270164
2024-02-06,Minimum Variance,0.0636851485465979,0.12013550504089798,0.36363228782137363
2024-02-07,Minimum Variance,0.07637714320412803,0.11968117907340088,0.47106106106751944
2024-02-08,Minimum Variance,0.06695731945850514,0.11948925483724487,0.392983616162518
2024-02-09,Minimum Variance,0.07704048861725754,0.11938300063031834,0.47779406042816125
2024-02-12,Minimum Variance,0.08190887357403254,0.1193924943720783,0.5185323742470602
2024-02-13,Minimum Variance,0.06871885996576133,0.12048971242175423,0.4043404120281161
2024-02-14,Minimum Variance,0.06970306366653722,0.12056791311526294,0.41224122058927143
2024-02-15,Minimum Variance,0.07997519835633526,0.1209032538098137,0.49605942326977376
2024-02-16,Minimum Variance,0.0823839078072004,0.12086388825148514,0.5161500983436534
2024-02-20,Minimum Variance,0.09027589556505577,0.12064986906467036,0.5824780093825607
2024-02-21,Minimum Variance,0.09534263853640068,0.12059590435334497,0.6247528797963767
2024-02-22,Minimum Variance,0.12479493156668564,0.12007910123054104,0.8727158222602684
2024-02-23,Minimum Variance,0.129727954579129,0.12001166469000842,0.9143107452309542
2024-02-26,Minimum Variance,0.11881783044249761,0.11998447714379713,0.8235884573974344
2024-02-27,Minimum Variance,0.1398233477441586,0.11873415165903328,1.0091734018385303
2024-02-28,Minimum Variance,0.127268908222131,0.1186946790061419,0.9037381382242107
2024-02-29,Minimum Variance,0.13637167969671204,0.11858590020656042,0.9813281300222749
2024-03-01,Minimum Variance,0.14212683939345383,0.11890485730252955,1.0270971444230121
2024-03-04,Minimum Variance,0.13652735401008798,0.11884976305610195,0.9804592875383545
2024-03-05,Minimum Variance,0.11356434228724921,0.11830282784212823,0.7908884681278132
2024-03-06,Minimum Variance,0.12698520168790361,0.11864280261916473,0.901742030077617
2024-03-07,Minimum Variance,0.15349725018182525,0.11776102580682742,1.1336284587127425
2024-03-08,Minimum Variance,0.14734717603518166,0.11771478054743492,1.0818282584646643
2024-03-11,Minimum Variance,0.1630973142302623,0.11664921739577148,1.226731884061912
2024-03-12,Minimum Variance,0.18306837473889748,0.11641525322838918,1.4007474984311714
2024-03-13,Minimum Variance,0.18137006141066303,0.11643956089628421,1.3858697178908088
2024-03-14,Minimum Variance,0.1630549786238471,0.11635544343239404,1.229465286744116
2024-03-15,Minimum Variance,0.17633008632602176,0.11540302155805855,1.3546446550134137
2024-03-18,Minimum Variance,0.16187218912479784,0.1146093418892625,1.2378763090872398
2024-03-19,Minimum Variance,0.17305748486047223,0.11418909135208619,1.3403862229583803
2024-03-20,Minimum Variance,0.17420305776699263,0.11426166520137523,1.349560742837281
2024-03-21,Minimum Variance,0.1643363904636168,0.11384672867384014,1.2678132445696055
2024-03-22,Minimum Variance,0.1664016917218647,0.11375253807419272,1.2870191223898428
2024-03-25,Minimum Variance,0.15817713399778444,0.11369550335041229,1.2153262875482347
2024-03-26,Minimum Variance,0.15508156233737314,0.11369672382478735,1.1880866729769712
2024-03-27,Minimum Variance,0.16403849823335692,0.11392801804056062,1.2642938998734832
2024-03-28,Minimum Variance,0.16141137302519049,0.11389297990739522,1.2416162360504581
2024-04-01,Minimum Variance,0.1452789258890821,0.11357259036762006,1.103073597983194
2024-04-02,Minimum Variance,0.12981666740695808,0.11332887298528614,0.9690087310867014
2024-04-03,Minimum Variance,0.12417017924652685,0.11313608057062664,0.9207511761157156
2024-04-04,Minimum Variance,0.11232969857197239,0.11334755705723884,0.8145715793887578
2024-04-05,Minimum Variance,0.11854638600402723,0.11339954508230068,0.8690192357694764
2024-04-08,Minimum Variance,0.13025101628604663,0.1133314566695681,0.9728191935933296
2024-04-09,Minimum Variance,0.1300514984782466,0.113325453967459,0.9711101489154192
2024-04-10,Minimum Variance,0.11163452673941432,0.11457542438424961,0.7997747093835864
2024-04-11,Minimum Variance,0.11350159754488454,0.11462403208215223,0.8157242058791909
2024-04-12,Minimum Variance,0.09772405614172497,0.11579239937254386,0.6712362517997404
2024-04-15,Minimum Variance,0.07614934270230767,0.11557639544023457,0.4858201580732193
2024-04-16,Minimum Variance,0.07134526005681519,0.11586161082168783,0.4431602468900251
2024-04-17,Minimum Variance,0.06665024915722384,0.11586401862673323,0.40262930381788303
2024-04-18,Minimum Variance,0.06493640042569093,0.1158588248297945,0.38785479217233515
2024-04-19,Minimum Variance,0.06649429711526822,0.11581719977959479,0.4014455297118986
2024-04-22,Minimum Variance,0.07974468183340222,0.11619570515373019,0.5141728926586255
2024-04-23,Minimum Variance,0.09147542034723877,0.11655226493410314,0.6132478025000189
2024-04-24,Minimum Variance,0.09146531796786128,0.11655226325389352,0.6131611345219753
2024-04-25,Minimum Variance,0.10475102985922269,0.11563475200010905,0.732920064196123
2024-04-26,Minimum Variance,0.11404672531546334,0.1158932386998679,0.8114944958870196
2024-04-29,Minimum Variance,0.10478393882464099,0.11514739245247597,0.7363079355846751
2024-04-30,Minimum Variance,0.08372184179337627,0.11593044014035674,0.5496558256505226
2024-05-01,Minimum Variance,0.08892341974197482,0.11578389979653353,0.5952763714393244
2024-05-02,Minimum Variance,0.11326330630689663,0.1166390540158169,0.799589014964487
2024-05-03,Minimum Variance,0.12480094414983722,0.11699389420896147,0.8957813128491426
2024-05-06,Minimum Variance,0.1306553209352499,0.11707161524857754,0.945193424557234
2024-05-07,Minimum Variance,0.11688885698681117,0.11640827596744122,0.8323193190655145
2024-05-08,Minimum Variance,0.11712603172195712,0.11640456000314732,0.8343833928785183
2024-05-09,Minimum Variance,0.13042217854609683,0.11648402509224193,0.9479598464995967
2024-05-10,Minimum Variance,0.129117070634867,0.11647386615111663,0.9368373716838357
2024-05-13,Minimum Variance,0.13383087277571626,0.11647834084709793,0.9772707264532808
2024-05-14,Minimum Variance,0.14687676424959006,0.11645124606220103,1.089526892497315
2024-05-15,Minimum Variance,0.15153106882008882,0.11675825337237955,1.1265248067782756
2024-05-16,Minimum Variance,0.1590268272924109,0.11645552684062578,1.193819057490289
2024-05-17,Minimum Variance,0.15523364993347388,0.11635468910920088,1.1622535453346
2024-05-20,Minimum Variance,0.15474795133250296,0.11636118929006901,1.1580145592754199
2024-05-21,Minimum Variance,0.15183006591435522,0.11638481583292579,1.1327084634786173
2024-05-22,Minimum Variance,0.14231682404956425,0.11653429721998283,1.049620815223742
2024-05-23,Minimum Variance,0.1461468354555311,0.11623272436074193,1.085295351625929
2024-05-24,Minimum Variance,0.16342158214594682,0.115835707795877,1.238146551482044
2024-05-28,Minimum Variance,0.16074025184894003,0.11585601147940296,1.2147859230762579
2024-05-29,Minimum Variance,0.13191883112927405,0.11591309277306583,0.9655408931964939
2024-05-30,Minimum Variance,0.1402382659793886,0.11580191440779959,1.0383098292828412
2024-05-31,Minimum Variance,0.15215069375484602,0.11569552937523445,1.1422281782923753
2024-06-03,Minimum Variance,0.14299687032985586,0.11515579284257312,1.068091038181658
