Date,Equal Weight,Minimum Variance,Maximum Sharpe
2019-06-13,0.003869565161622368,0.0015680455078720614,0.004545271119206248
2019-06-14,-0.0028589905035344425,-0.005646431422928677,-0.006237630494139457
2019-06-17,0.003009871539499631,0.003303903507001206,0.007034441555933149
2019-06-18,0.009177112352271389,0.013502025081789057,0.012002485357303009
2019-06-19,0.004611503873390244,0.005887851941054052,0.005562143533088921
2019-06-20,0.008693362472839538,0.010471563302712074,0.00828969958697454
2019-06-21,-0.004525689629482699,-0.004797226372289006,-0.007857977351979704
2019-06-24,0.001224730742483471,0.0005881546175944229,-0.005068538064246675
2019-06-25,-0.0060536699817921764,-0.008691587985135361,-0.011095288600473806
2019-06-26,-0.0029626668328206042,-0.00022132951823375822,-0.0032159149990525437
2019-06-27,0.006340971320603529,0.0055931011555767594,0.011921383901424377
2019-06-28,0.003138137798621399,0.002511832107891788,0.004379895852020916
2019-07-01,0.0021504723135933883,0.005843035423048344,0.005648333423787694
2019-07-02,0.005359009679429694,0.004215698675042514,0.0014690038284234396
2019-07-03,0.005296417667142151,0.004920971225175606,0.005358438638999364
2019-07-05,-0.005819919309019395,-0.006248242747053422,-0.003403967093517753
2019-07-08,-0.0037697016568711715,-0.004217010514769639,-0.005097387897126572
2019-07-09,0.00040251044773982343,-0.001228706107332229,-0.000595500139263759
2019-07-10,0.004731436943393996,0.005721658207865787,0.0049371944932641975
2019-07-11,-0.005106430269254038,-0.003241864629348768,-0.004643408417927369
2019-07-12,0.0028055617869900294,0.0015085693728176769,0.002564824734123505
2019-07-15,0.0011722196136177644,0.0018034753577496456,-0.00044009877441493245
2019-07-16,-0.003228706070342236,-0.0030891476657898425,-0.0017894854221237701
2019-07-17,0.0010587941362869232,-0.0016483640786740794,-0.004094070908756923
2019-07-18,0.003669653168549503,0.003756771250760014,0.003570757760865504
2019-07-19,-0.006337767175262432,-0.0063452021812007665,-0.00714863848128595
2019-07-22,0.001516734021526489,0.001052106847679881,-0.0001491465491889154
2019-07-23,0.002689544906289798,0.004463608561909049,0.00587495342760814
2019-07-24,0.004515564156807606,0.002166306310573994,0.005831521286441355
2019-07-25,-0.0067998718017553755,-0.008071945039254815,-0.009388367961433488
2019-07-26,0.004268936863111727,0.003364909493282322,0.005576401605826569
2019-07-29,-0.00017156726543287045,0.00032408824512828425,-0.0016627895960110595
2019-07-30,-0.00013354776423228913,-0.004944017550447847,0.00037492148960577786
2019-07-31,-0.005735828921473252,-0.008251879396737044,-0.00830499239677174
2019-08-01,0.001275299934427177,-0.006101934302444264,-0.01065819976377078
2019-08-02,-0.003859307985160787,-0.006308793266879558,-0.006376722865296029
2019-08-05,-0.013645668077792383,-0.02541166938750774,-0.02877308714430623
2019-08-06,0.009334840340939744,0.011001049384859957,0.010842683028064107
2019-08-07,0.003921059443100838,0.0048442050699540945,0.004287093513594661
2019-08-08,0.011250947584929104,0.012859880046243662,0.016011923452437737
