date,strategy,rolling_12m_return,rolling_12m_volatility,rolling_12m_sharpe
2023-06-22,Maximum Sharpe,0.14355133438209133,0.1683489841871844,0.7339000884300952
2023-06-23,Maximum Sharpe,0.13190917335539765,0.16845515402563016,0.664326206002405
2023-06-26,Maximum Sharpe,0.11986022287529319,0.16844100691323807,0.5928498333350024
2023-06-27,Maximum Sharpe,0.11153520658322114,0.16792457288584217,0.5450971529071462
2023-06-28,Maximum Sharpe,0.11691832790742174,0.16784591257152898,0.5774244151827002
2023-06-29,Maximum Sharpe,0.1326921110598509,0.16723073418206835,0.673872010495153
2023-06-30,Maximum Sharpe,0.1434676591922075,0.1675826866405402,0.7367566522969159
2023-07-03,Maximum Sharpe,0.15181910412603594,0.1674524928583131,0.7872029963601217
2023-07-05,Maximum Sharpe,0.1418635081735642,0.16740117727744405,0.7279728264490785
2023-07-06,Maximum Sharpe,0.13314930354659515,0.16759596065529794,0.6751314477042459
2023-07-07,Maximum Sharpe,0.13854545142771912,0.16754810449023552,0.7075308418939934
2023-07-10,Maximum Sharpe,0.12863957639787205,0.1672712790013386,0.6494813517687197
2023-07-11,Maximum Sharpe,0.13581995319036766,0.1673392373673513,0.6921266943276072
2023-07-12,Maximum Sharpe,0.1610429377923115,0.16742775302713608,0.8424107427963378
2023-07-13,Maximum Sharpe,0.17930712232057777,0.16752683474832858,0.9509349505701635
2023-07-14,Maximum Sharpe,0.17670995293126746,0.16754556009351634,0.9353273989701612
2023-07-17,Maximum Sharpe,0.1868656542824232,0.1674883930986134,0.9962818986756679
2023-07-18,Maximum Sharpe,0.1839920079486972,0.1673536353305638,0.9799130304207221
2023-07-19,Maximum Sharpe,0.19155970313429105,0.1672264266222142,1.0259126299569044
2023-07-20,Maximum Sharpe,0.1582473060675642,0.16678335626150934,0.828903489930963
2023-07-21,Maximum Sharpe,0.15174312455349082,0.16676079457037585,0.7900125739560028
2023-07-24,Maximum Sharpe,0.13696883585234554,0.1662722900182289,0.7034776260044407
2023-07-25,Maximum Sharpe,0.1485945391962209,0.1662038567790146,0.773715734931475
2023-07-26,Maximum Sharpe,0.153075920404661,0.16616128916554349,0.8008840150011106
2023-07-27,Maximum Sharpe,0.15576311220119932,0.16603304197437285,0.8176873144452435
2023-07-28,Maximum Sharpe,0.1428123721301271,0.1648767452599179,0.744873826424224
2023-07-31,Maximum Sharpe,0.13193193616841614,0.16453814888154528,0.6802795396039034
2023-08-01,Maximum Sharpe,0.11476101314539844,0.16432873645332774,0.5766551559429305
2023-08-02,Maximum Sharpe,0.09228886030336558,0.16525276301657904,0.4374441854028981
2023-08-03,Maximum Sharpe,0.09708173373910722,0.16511897971837391,0.46682539990604005
2023-08-04,Maximum Sharpe,0.0780182226141406,0.16449674687868882,0.3527013373518396
2023-08-07,Maximum Sharpe,0.07878087874814765,0.16452376172465327,0.35727896160387607
2023-08-08,Maximum Sharpe,0.08148756229459786,0.16440344957247244,0.3740040884451933
2023-08-09,Maximum Sharpe,0.07086988040771947,0.16454765818863268,0.3091498290993829
2023-08-10,Maximum Sharpe,0.0758290223446163,0.16448936813454484,0.3394080904909957
2023-08-11,Maximum Sharpe,0.05865446243769812,0.16402676325919247,0.2356594842795072
2023-08-14,Maximum Sharpe,0.06783754187606483,0.16398432500962098,0.2917202108997808
2023-08-15,Maximum Sharpe,0.04012259760105641,0.16380721790270764,0.12284316807705085
2023-08-16,Maximum Sharpe,0.0305406342115655,0.16409336522986298,0.06423559049325434
2023-08-17,Maximum Sharpe,0.02116689721803211,0.16437036434241378,0.007099194691819553
2023-08-18,Maximum Sharpe,0.030859862317475173,0.16414231258479378,0.06616126059430964
2023-08-21,Maximum Sharpe,0.037298562513811806,0.1642909227114844,0.1052922597810852
2023-08-22,Maximum Sharpe,0.049270197532185867,0.1637243463741718,0.17877730576057663
2023-08-23,Maximum Sharpe,0.07985477032697208,0.16332614076102084,0.36647391561496395
2023-08-24,Maximum Sharpe,0.06186738603116293,0.1641510266710625,0.25505406137397957
2023-08-25,Maximum Sharpe,0.06684058753631006,0.16426505693179377,0.285152474976825
2023-08-28,Maximum Sharpe,0.0629430752196376,0.16404839556261,0.26177077241360847
2023-08-29,Maximum Sharpe,0.10785703999434237,0.16283226369687673,0.539555478746486
2023-08-30,Maximum Sharpe,0.11804332309715382,0.16274960956340156,0.6024181769785417
2023-08-31,Maximum Sharpe,0.12721493829524833,0.16248706454191517,0.6598367605292738
2023-09-01,Maximum Sharpe,0.13834371128361433,0.1623122740395768,0.7291112886186195
2023-09-05,Maximum Sharpe,0.1334226425632048,0.1624541328206435,0.6981825614029061
2023-09-06,Maximum Sharpe,0.13283300706527412,0.16247373075170368,0.6944692323075186
2023-09-07,Maximum Sharpe,0.13325057568286391,0.1624592141462703,0.6971015850224331
2023-09-08,Maximum Sharpe,0.11508556175791873,0.16167510121868656,0.5881274298959811
2023-09-11,Maximum Sharpe,0.12139076450222808,0.1618402486939794,0.6264867072340324
2023-09-12,Maximum Sharpe,0.09877512941656263,0.16135779636623077,0.48820156937299886
2023-09-13,Maximum Sharpe,0.08816447795903537,0.16111450252798992,0.4230809572663601
2023-09-14,Maximum Sharpe,0.14156610546696657,0.15705220328712385,0.7740490290653143
2023-09-15,Maximum Sharpe,0.12558952943996537,0.15748734776012546,0.6704635701960802
2023-09-18,Maximum Sharpe,0.14057241815372645,0.15676178270164548,0.7691442140792957
2023-09-19,Maximum Sharpe,0.14260028191255647,0.15672373986803817,0.7822700122890524
2023-09-20,Maximum Sharpe,0.12537141129399054,0.15697255137023236,0.6712728459478473
2023-09-21,Maximum Sharpe,0.11619076336331813,0.15766067170620623,0.610112606538715
2023-09-22,Maximum Sharpe,0.12690885827463916,0.15728613664862823,0.6797093536188116
2023-09-25,Maximum Sharpe,0.13969917405867704,0.15703906430944517,0.7622254665425798
2023-09-26,Maximum Sharpe,0.14317898045783983,0.1567290028583943,0.7859360948600742
2023-09-27,Maximum Sharpe,0.15642503118541162,0.1564362191125803,0.872080851604017
2023-09-28,Maximum Sharpe,0.1651521915072356,0.15659499657615017,0.9269273902799948
2023-09-29,Maximum Sharpe,0.13871833428355895,0.15526289515930472,0.7646278536913158
2023-10-02,Maximum Sharpe,0.15419249475739472,0.15432372748937728,0.8695519278889355
2023-10-03,Maximum Sharpe,0.14858163188915663,0.15474166562862338,0.8309438273577185
2023-10-04,Maximum Sharpe,0.1284574714275839,0.15296943143019887,0.7090140194256647
2023-10-05,Maximum Sharpe,0.10040974547070847,0.15075080051522893,0.5333951474611601
2023-10-06,Maximum Sharpe,0.11808838664506216,0.15120425037496085,0.6487144799291
2023-10-09,Maximum Sharpe,0.13013087587217442,0.15109676451264692,0.7288764668614488
2023-10-10,Maximum Sharpe,0.1694026711150971,0.14898898556602033,1.002776618335276
2023-10-11,Maximum Sharpe,0.18624189129842628,0.1486062673523567,1.1186734870626565
2023-10-12,Maximum Sharpe,0.18319731274190199,0.14875371860543918,1.0970973651742693
2023-10-13,Maximum Sharpe,0.1724162694277318,0.14905581503032636,1.02254493993892
2023-10-16,Maximum Sharpe,0.1682526147214345,0.14875412070912808,0.9966286245698416
2023-10-17,Maximum Sharpe,0.1961160529176298,0.1470165720526872,1.1979333381172432
2023-10-18,Maximum Sharpe,0.15311234778981309,0.1464806564445663,0.9087366961670311
2023-10-19,Maximum Sharpe,0.1325004511057135,0.14672726731316144,0.766731727277403
2023-10-20,Maximum Sharpe,0.12825158170770545,0.14701252923256097,0.7363425571466831
2023-10-23,Maximum Sharpe,0.1333669891919813,0.14688977007745885,0.7717827397524001
2023-10-24,Maximum Sharpe,0.11844352396660485,0.14556981311773312,0.67626331214004
2023-10-25,Maximum Sharpe,0.09314223892249762,0.1464287157234111,0.49950748090050756
2023-10-26,Maximum Sharpe,0.06687896835644191,0.1461547798599974,0.320748787014339
2023-10-27,Maximum Sharpe,0.07070887387082059,0.14603207388299352,0.3472447697445595
2023-10-30,Maximum Sharpe,0.09011418002433191,0.14618667075517186,0.47962088241106876
2023-10-31,Maximum Sharpe,0.08014048508200422,0.14554307367480726,0.4132143396694955
2023-11-01,Maximum Sharpe,0.10003174056374853,0.14562499160007103,0.5495742158292388
2023-11-02,Maximum Sharpe,0.11965587361675212,0.14651572699243237,0.6801718536461236
2023-11-03,Maximum Sharpe,0.15703575071436382,0.14483651003565673,0.9461409328395688
2023-11-06,Maximum Sharpe,0.16899408056484155,0.14439002416142516,1.0318862499688286
2023-11-07,Maximum Sharpe,0.14820855680815948,0.14312225394332603,0.8957974967256167
2023-11-08,Maximum Sharpe,0.1403009386286791,0.14305446051294643,0.8409450372768478
2023-11-09,Maximum Sharpe,0.12358028178698244,0.14275968749397647,0.7255569384133939
2023-11-10,Maximum Sharpe,0.1557371725138661,0.1419959798580775,0.9559226440743819
2023-11-13,Maximum Sharpe,0.09693841451232643,0.13152769651839705,0.5849597959131361
2023-11-14,Maximum Sharpe,0.10627928945832354,0.1325178307883861,0.6510768320385537
2023-11-15,Maximum Sharpe,0.11262920411474697,0.13237797577119012,0.6997327431177278
2023-11-16,Maximum Sharpe,0.10491984745425298,0.1320962021431739,0.6428636560058832
2023-11-17,Maximum Sharpe,0.11886973867413286,0.131807673109881,0.7501060927743596
2023-11-20,Maximum Sharpe,0.13156465045860521,0.13184686240882143,0.8461684140246996
2023-11-21,Maximum Sharpe,0.12980122641038383,0.13186288158757364,0.8326924536186623
2023-11-22,Maximum Sharpe,0.1396385209949964,0.13169238322516663,0.9084695565911308
2023-11-24,Maximum Sharpe,0.13134436244284675,0.13138027769061797,0.8474967811001818
2023-11-27,Maximum Sharpe,0.12282140569110078,0.13122198086252101,0.7835684617413676
2023-11-28,Maximum Sharpe,0.1282751650276368,0.13123492294681358,0.825048413915846
2023-11-29,Maximum Sharpe,0.14406755125375037,0.13047087645937655,0.9509214210910898
2023-11-30,Maximum Sharpe,0.1447266565827301,0.13046514632346962,0.9560151511537667
2023-12-01,Maximum Sharpe,0.12155862864126687,0.12742213827062746,0.7970249912583481
2023-12-04,Maximum Sharpe,0.10252078949298049,0.12789767515244893,0.6452094566583716
2023-12-05,Maximum Sharpe,0.10384323624122471,0.12788058627694657,0.6556369397591618
2023-12-06,Maximum Sharpe,0.12273415909622853,0.1265025243980848,0.8121115336239401
2023-12-07,Maximum Sharpe,0.14397805755033333,0.12614203306868682,0.9828449291191053
2023-12-08,Maximum Sharpe,0.14197072555901857,0.12615262058773685,0.9668505100469962
2023-12-11,Maximum Sharpe,0.13492252155495055,0.12599307383965552,0.9121336439589222
2023-12-12,Maximum Sharpe,0.14414587389409572,0.12594004071392328,0.9857538014942915
2023-12-13,Maximum Sharpe,0.15481654471676354,0.12675319799910661,1.0636145426304255
2023-12-14,Maximum Sharpe,0.14539817536835042,0.12631221964652284,0.9927636116226102
2023-12-15,Maximum Sharpe,0.14857939487015503,0.1262084892130341,1.0187856274320737
2023-12-18,Maximum Sharpe,0.1839198648543614,0.12368647341208057,1.3252852986456902
2023-12-19,Maximum Sharpe,0.19674299070297963,0.12369819845307947,1.4288242910022722
2023-12-20,Maximum Sharpe,0.19396662222686856,0.12390044986768142,1.4040838625901273
2023-12-21,Maximum Sharpe,0.1991802872690871,0.12415417730866306,1.4432078819516652
2023-12-22,Maximum Sharpe,0.19017138661438437,0.12381416119384896,1.3744097199669794
2023-12-26,Maximum Sharpe,0.21727636358381885,0.1226976722925237,1.6078248258328163
2023-12-27,Maximum Sharpe,0.21641803715987784,0.12268265827590279,1.6010252787166586
2023-12-28,Maximum Sharpe,0.21827898678480895,0.12263755485340948,1.6167884871955807
2023-12-29,Maximum Sharpe,0.2282075310882421,0.12214864220004593,1.7045423292324065
2024-01-02,Maximum Sharpe,0.19740703283257033,0.12143816778726993,1.4608836419810303
2024-01-03,Maximum Sharpe,0.18659608630274693,0.12181745584449667,1.367587963053599
2024-01-04,Maximum Sharpe,0.18582520323700047,0.12183008441271362,1.361118676362796
2024-01-05,Maximum Sharpe,0.1776679115114841,0.12162103438806116,1.296386865189838
2024-01-08,Maximum Sharpe,0.20407098879781027,0.12114808266394712,1.5193883778450306
2024-01-09,Maximum Sharpe,0.17620221378728895,0.11907796966985155,1.311764167800021
2024-01-10,Maximum Sharpe,0.17746358876769763,0.1191004287419807,1.3221076567980032
2024-01-11,Maximum Sharpe,0.17026960063120367,0.11891959510743615,1.2636235474519135
2024-01-12,Maximum Sharpe,0.16295824435591078,0.1185872243917605,1.2055113448278294
2024-01-16,Maximum Sharpe,0.14735840546520085,0.11852953532591384,1.0744866679432328
2024-01-17,Maximum Sharpe,0.13016416438951128,0.11860718779092282,0.9288152467092075
2024-01-18,Maximum Sharpe,0.14410758830380588,0.11898085167837125,1.0430887538046307
2024-01-19,Maximum Sharpe,0.1694807241028531,0.11884105147552373,1.2578206120436408
2024-01-22,Maximum Sharpe,0.17127485033665457,0.11882532882946628,1.273085896978738
2024-01-23,Maximum Sharpe,0.15806650720635562,0.11804043944441725,1.1696542969188812
2024-01-24,Maximum Sharpe,0.14457012436712224,0.11747863363659172,1.060364089290205
2024-01-25,Maximum Sharpe,0.1486145483712722,0.11751286883384655,1.0944720322769288
2024-01-26,Maximum Sharpe,0.14512522303086883,0.11753847939456187,1.0645468928591395
2024-01-29,Maximum Sharpe,0.14641007192151356,0.11760620531453962,1.074858861260151
2024-01-30,Maximum Sharpe,0.13984776799272658,0.11758818131029536,1.0192161036700496
2024-01-31,Maximum Sharpe,0.14041830610430694,0.1175362642013761,1.0245204484123556
2024-02-01,Maximum Sharpe,0.13944894831031984,0.11745207498070426,1.0170016011206582
2024-02-02,Maximum Sharpe,0.12782480250970463,0.11663028746488674,0.9245008724013208
2024-02-05,Maximum Sharpe,0.11159359653103729,0.11623786746162798,0.7879841443346663
2024-02-06,Maximum Sharpe,0.13321909536520082,0.11497557335244898,0.9847230334580388
2024-02-07,Maximum Sharpe,0.14535291224587366,0.11493714835576159,1.0906213877681432
2024-02-08,Maximum Sharpe,0.13299219514067162,0.11444446357408344,0.9873102779456716
2024-02-09,Maximum Sharpe,0.14809548955537766,0.11406380482212491,1.1230161027429715
2024-02-12,Maximum Sharpe,0.15638772522415834,0.11367994860829621,1.1997518198579213
2024-02-13,Maximum Sharpe,0.1402031205986185,0.11467208947145119,1.0482334555222725
2024-02-14,Maximum Sharpe,0.13898978700774944,0.1146070269306493,1.0382416348672252
2024-02-15,Maximum Sharpe,0.14336954553821202,0.11472968758750296,1.075306210034953
2024-02-16,Maximum Sharpe,0.13851247865570837,0.11478104941726786,1.0325091054436653
2024-02-20,Maximum Sharpe,0.14918671614808066,0.11422124294748841,1.1310218030762669
2024-02-21,Maximum Sharpe,0.15017759898251004,0.11420728995240984,1.1398361613935069
2024-02-22,Maximum Sharpe,0.18930975267629746,0.11387701479554785,1.4867772305084768
2024-02-23,Maximum Sharpe,0.19258934006642225,0.11385401239771761,1.5158828084470926
2024-02-26,Maximum Sharpe,0.18447463480571358,0.11381540534707568,1.4450999344434485
2024-02-27,Maximum Sharpe,0.19951393800721773,0.11317496041405019,1.5861630289108708
2024-02-28,Maximum Sharpe,0.19147875258062874,0.11313919335047673,1.515644115027679
2024-02-29,Maximum Sharpe,0.19812627796580928,0.11323483814677204,1.573069568350746
2024-03-01,Maximum Sharpe,0.21694605895556784,0.11397805954286061,1.7279295659662266
2024-03-04,Maximum Sharpe,0.21491745827976505,0.11393024701375287,1.7108490799307754
2024-03-05,Maximum Sharpe,0.18814596961354524,0.11320239287325032,1.4853570259933797
2024-03-06,Maximum Sharpe,0.19943895281357338,0.11333562073394597,1.583252923057652
2024-03-07,Maximum Sharpe,0.22999722095775543,0.11268249518813331,1.8636188398841067
2024-03-08,Maximum Sharpe,0.22285694401054124,0.1127783020084479,1.7987231621499835
2024-03-11,Maximum Sharpe,0.23419032311539545,0.1122204824202534,1.908656231874643
2024-03-12,Maximum Sharpe,0.2465951308395622,0.11214569350164359,2.0205424191009285
2024-03-13,Maximum Sharpe,0.23704600953265276,0.11198596433070013,1.938153685864642
2024-03-14,Maximum Sharpe,0.21834322476382684,0.11150775354508347,1.7787393114653245
2024-03-15,Maximum Sharpe,0.20989538616378023,0.11174936823430077,1.6992971787154412
2024-03-18,Maximum Sharpe,0.19792534364883818,0.11090158536079653,1.6043534731265836
2024-03-19,Maximum Sharpe,0.19928446154586554,0.11091120715474742,1.616468399768846
2024-03-20,Maximum Sharpe,0.20597459882374003,0.11128663398256346,1.671131493229266
2024-03-21,Maximum Sharpe,0.20314484577815017,0.11123422066383665,1.6464793359917196
2024-03-22,Maximum Sharpe,0.20808604976447298,0.111026008824404,1.6940719724685884
2024-03-25,Maximum Sharpe,0.19746537075530823,0.11082559687549316,1.6013030902480176
2024-03-26,Maximum Sharpe,0.19621650006674707,0.11083181458552438,1.5899450958710777
2024-03-27,Maximum Sharpe,0.2075903921163138,0.11090263869425485,1.69148718484037
2024-03-28,Maximum Sharpe,0.21119933282947922,0.11092323342458271,1.723708612943353
2024-04-01,Maximum Sharpe,0.2031266770070408,0.11059741194288072,1.6557953191673114
2024-04-02,Maximum Sharpe,0.1936414715569963,0.11042005105867812,1.5725538060539548
2024-04-03,Maximum Sharpe,0.18737437606438245,0.11012444687062273,1.5198657593351506
2024-04-04,Maximum Sharpe,0.1714507819675506,0.11070907694735022,1.3680069073250052
2024-04-05,Maximum Sharpe,0.18427353229341592,0.11130055906037707,1.4759452574205192
2024-04-08,Maximum Sharpe,0.19330262667435272,0.11117147355122475,1.5588767616226626
2024-04-09,Maximum Sharpe,0.19555644761594904,0.11119568880210533,1.578806242464907
2024-04-10,Maximum Sharpe,0.18505747737994738,0.11167896558558828,1.4779638807941053
2024-04-11,Maximum Sharpe,0.19963379894634814,0.11237120669341658,1.5985749751397147
2024-04-12,Maximum Sharpe,0.1859490079688375,0.11333753709082317,1.4642016425313185
2024-04-15,Maximum Sharpe,0.1642039340459176,0.11246578227449919,1.2822027387312702
2024-04-16,Maximum Sharpe,0.17171385035307218,0.1121807051594682,1.352405925220442
2024-04-17,Maximum Sharpe,0.1613441392218291,0.11248058986040275,1.2566091571643454
2024-04-18,Maximum Sharpe,0.15840459683732,0.11250154710474385,1.2302461646012681
2024-04-19,Maximum Sharpe,0.15103753972715972,0.11279965234521655,1.1616838970932926
2024-04-22,Maximum Sharpe,0.1542678311293948,0.11273865125621778,1.1909653843937542
2024-04-23,Maximum Sharpe,0.16662436323569763,0.11296991658208862,1.2979062716148357
2024-04-24,Maximum Sharpe,0.16614796384938946,0.11297103736006198,1.2936763905565087
2024-04-25,Maximum Sharpe,0.178062529549587,0.1123437259036645,1.4069546677232934
2024-04-26,Maximum Sharpe,0.19139419761783838,0.11263616840845224,1.5216621804491082
2024-04-29,Maximum Sharpe,0.1756421883994448,0.11166556346526699,1.3938244125536206
2024-04-30,Maximum Sharpe,0.14846995887481662,0.11304773961320148,1.1364221815879119
2024-05-01,Maximum Sharpe,0.14999114520583356,0.11302563037136835,1.150103253383517
2024-05-02,Maximum Sharpe,0.16222341286984365,0.11313453047326583,1.2571176304430915
2024-05-03,Maximum Sharpe,0.17501618132569075,0.11355963407002653,1.36506411450833
2024-05-06,Maximum Sharpe,0.1891266644353673,0.11393425456552626,1.484423320100792
2024-05-07,Maximum Sharpe,0.17635108588063186,0.11355134813770543,1.3769196794653866
2024-05-08,Maximum Sharpe,0.17398550250929024,0.11356564280554132,1.3559162675014302
2024-05-09,Maximum Sharpe,0.18564793671615853,0.11376217484179055,1.4560897499236958
2024-05-10,Maximum Sharpe,0.18725291115325748,0.11379009678632677,1.4698371464374649
2024-05-13,Maximum Sharpe,0.18725934500576735,0.11378993761189135,1.4698957440001998
2024-05-14,Maximum Sharpe,0.19740296636841337,0.11391056228239144,1.5573882071499243
2024-05-15,Maximum Sharpe,0.20760517132110134,0.11453360473479306,1.6379923757355608
2024-05-16,Maximum Sharpe,0.21314466532945242,0.11429418599274044,1.689890554377983
2024-05-17,Maximum Sharpe,0.21220429746403835,0.11425870258955485,1.6821851912189403
2024-05-20,Maximum Sharpe,0.21339608449111847,0.11427978056659951,1.6923036037719015
2024-05-21,Maximum Sharpe,0.21043224349303835,0.11425482609631274,1.6667326011464128
2024-05-22,Maximum Sharpe,0.20119151523899004,0.1145449964129285,1.5818370152617096
2024-05-23,Maximum Sharpe,0.20078350724188287,0.11457629271312268,1.5778439235639306
2024-05-24,Maximum Sharpe,0.2191955925330642,0.1142487489115298,1.7435253727575981
2024-05-28,Maximum Sharpe,0.21947411199138878,0.11425586965611899,1.745854393229468
2024-05-29,Maximum Sharpe,0.19446889032226222,0.11406995849425725,1.5294902586560135
2024-05-30,Maximum Sharpe,0.19080877261997897,0.11415048164511273,1.4963473667243352
2024-05-31,Maximum Sharpe,0.19893241031577258,0.11398611681613544,1.5697737173062782
2024-06-03,Maximum Sharpe,0.19243219408003043,0.11365671694761495,1.5171315757739636
2024-06-04,Maximum Sharpe,0.18578173199671943,0.11363560110557984,1.458889031111739
2024-06-05,Maximum Sharpe,0.20143255180200015,0.11439577530726931,1.5860074492669747
2024-06-06,Maximum Sharpe,0.2021078190578205,0.11440275936757562,1.5918131701064027
2024-06-07,Maximum Sharpe,0.19984262863352908,0.11460284400361292,1.5692684609804224
2024-06-10,Maximum Sharpe,0.1930757162491903,0.11425647784824014,1.514800031548987
2024-06-11,Maximum Sharpe,0.19518857191237426,0.11427027168585066,1.5331071618872043
2024-06-12,Maximum Sharpe,0.19556779791509382,0.11429127919984794,1.5361434323269647
2024-06-13,Maximum Sharpe,0.1896654745501669,0.11428654804794018,1.4845620718109076
2024-06-14,Maximum Sharpe,0.19131213839491834,0.11432444065124932,1.498473444689854
2024-06-17,Maximum Sharpe,0.184687733369872,0.11397832642450205,1.4449039438998894
2024-06-18,Maximum Sharpe,0.19188552567601658,0.11390986282189175,1.5089608697429033
2024-06-20,Maximum Sharpe,0.20045589598547453,0.11368125054538825,1.5873848600339413
2024-06-21,Maximum Sharpe,0.19961255867895722,0.11372413978823986,1.579370562955279
2024-06-24,Maximum Sharpe,0.19541956545169947,0.11376736271835204,1.5419146692006618
2024-06-25,Maximum Sharpe,0.20699688321451903,0.1135781456560179,1.646416061245239
2024-06-26,Maximum Sharpe,0.20953836463138398,0.11349779599798789,1.6699739670252642
2024-06-27,Maximum Sharpe,0.20540325086068578,0.11332464893421856,1.636036401650859
2024-06-28,Maximum Sharpe,0.20207541444254695,0.11337297205905525,1.6059860753028954
2024-07-01,Maximum Sharpe,0.20594811149749925,0.11340046253448251,1.6397473814620172
2024-07-02,Maximum Sharpe,0.1986823173867318,0.11298492907268867,1.5814703682451032
2024-07-03,Maximum Sharpe,0.2072142037964797,0.11324072352364341,1.6532409717197847
2024-07-05,Maximum Sharpe,0.22214561124215382,0.11352531272204,1.7806214878006579
2024-07-08,Maximum Sharpe,0.2274982607398084,0.11328809512702781,1.8315981084079884
2024-07-09,Maximum Sharpe,0.22677224067961443,0.11328748430848641,1.8251993319629665
2024-07-10,Maximum Sharpe,0.23558729269699286,0.11355226240425466,1.8985732924412
2024-07-11,Maximum Sharpe,0.22444440909645125,0.1135421110104301,1.8006042628331154
2024-07-12,Maximum Sharpe,0.21508345409369056,0.11302170808930577,1.7260706583866394
2024-07-15,Maximum Sharpe,0.20565128199758864,0.11268341702432666,1.6475474998908608
2024-07-16,Maximum Sharpe,0.217932941970991,0.11290806971212441,1.7530451319879075
2024-07-17,Maximum Sharpe,0.19507881279725514,0.11395624241270469,1.5363687770889158
2024-07-18,Maximum Sharpe,0.1769339415585971,0.1139123487749684,1.377672774253975
2024-07-19,Maximum Sharpe,0.1637304018279555,0.11447316320566855,1.255581638551578
2024-07-22,Maximum Sharpe,0.18685203632514868,0.11416611518711212,1.4614847501089723
2024-07-23,Maximum Sharpe,0.187440460931799,0.11415746416477872,1.4667500032245795
2024-07-24,Maximum Sharpe,0.16346382749370614,0.11599778423223239,1.2367807578676295
2024-07-25,Maximum Sharpe,0.14637811455813554,0.1164337318327079,1.085408090670114
2024-07-26,Maximum Sharpe,0.15797912443949458,0.11688864649759698,1.1804322196709771
2024-07-29,Maximum Sharpe,0.16653291480595533,0.11661291625470364,1.2565753392694599
2024-07-30,Maximum Sharpe,0.1504851957889326,0.11614105715479019,1.1235061827879256
2024-07-31,Maximum Sharpe,0.17240318855654868,0.11785043731651451,1.2931915402845287
2024-08-01,Maximum Sharpe,0.16028341616807906,0.11878382740789044,1.1809976090967456
2024-08-02,Maximum Sharpe,0.16301861279903584,0.11845770393844979,1.207339058955151
2024-08-05,Maximum Sharpe,0.1382873854089357,0.12088691343945537,0.9784961998237997
2024-08-06,Maximum Sharpe,0.14518721569549098,0.12087822477786869,1.0356473709432836
2024-08-07,Maximum Sharpe,0.1316440595545194,0.12083571378389507,0.9239326359604728
2024-08-08,Maximum Sharpe,0.16446135898622738,0.12262039604820171,1.1781185156948935
2024-08-09,Maximum Sharpe,0.17735228583551055,0.12242788464363566,1.2852650872269271
2024-08-12,Maximum Sharpe,0.18357375284948674,0.12253730966176948,1.3348893761499014
2024-08-13,Maximum Sharpe,0.20344058461820547,0.12315811723475324,1.4894721414792909
2024-08-14,Maximum Sharpe,0.19763352044837923,0.12313315486687462,1.4426132477514093
2024-08-15,Maximum Sharpe,0.22997452413395236,0.12329349633699202,1.7030462301112734
2024-08-16,Maximum Sharpe,0.2520942916537685,0.12308031756721416,1.8857141112511497
2024-08-19,Maximum Sharpe,0.2734713580965722,0.12282140115216858,2.0637393460650713
2024-08-20,Maximum Sharpe,0.2719190079725471,0.12282839251686119,2.0509835129362703
2024-08-21,Maximum Sharpe,0.26655868244690883,0.12268600977633788,2.0096723570714903
2024-08-22,Maximum Sharpe,0.25504115494873947,0.12325667192038216,1.9069243983852224
2024-08-23,Maximum Sharpe,0.25425268879928886,0.12319901536874377,1.901416891183369
2024-08-26,Maximum Sharpe,0.2707774787115662,0.12207896940382713,2.054223425510868
2024-08-27,Maximum Sharpe,0.2656767985936912,0.12195834351876322,2.0144320716843285
2024-08-28,Maximum Sharpe,0.2460360734332694,0.12205055215634641,1.851987307224287
2024-08-29,Maximum Sharpe,0.22806816220120885,0.12108611267458529,1.7183486826469092
2024-08-30,Maximum Sharpe,0.22913991623277674,0.121109163881373,1.7268711097504588
2024-09-03,Maximum Sharpe,0.20761024624611424,0.12258304694425855,1.5304746530849827
2024-09-04,Maximum Sharpe,0.20253329145259946,0.1225939161731159,1.4889261812539105
2024-09-05,Maximum Sharpe,0.21342454841931446,0.1223578273344768,1.580810583458384
2024-09-06,Maximum Sharpe,0.19957385306353226,0.12349672781204583,1.4540778225058097
2024-09-09,Maximum Sharpe,0.21786544930866025,0.1236343994473649,1.6004077359788356
2024-09-10,Maximum Sharpe,0.22366820864073156,0.12370014283505457,1.6464670450082568
2024-09-11,Maximum Sharpe,0.22571982365271848,0.12381029153701033,1.6615728878339902
2024-09-12,Maximum Sharpe,0.2473340242604558,0.12408326905809605,1.8321085992183004
2024-09-13,Maximum Sharpe,0.2555528798270339,0.12418519899973766,1.8967870706357808
2024-09-16,Maximum Sharpe,0.2423867172989922,0.12381737209675701,1.796086555004642
2024-09-17,Maximum Sharpe,0.25418615777676745,0.12324169694201316,1.9002185428114897
2024-09-18,Maximum Sharpe,0.2500854201610945,0.12335095943843198,1.8652908839021778
2024-09-19,Maximum Sharpe,0.2766828474718037,0.1246861518700612,2.058631561099903
2024-09-20,Maximum Sharpe,0.2912931587132841,0.12423325910666495,2.183740172833714
2024-09-23,Maximum Sharpe,0.31674790041738854,0.12293119041228205,2.4139349779512136
2024-09-24,Maximum Sharpe,0.3273136825439549,0.12305833537763956,2.4973008256683733
2024-09-25,Maximum Sharpe,0.3219199521457128,0.12307324751172706,2.4531728726581643
