date,strategy,cost_bps,net_return
2023-05-30,Shrunk Max Sharpe λ=0.25,5.0,-0.0005784454248126971
2023-05-30,Shrunk Max Sharpe λ=0.25,10.0,-0.0005784454248126971
2023-05-30,Shrunk Max Sharpe λ=0.25,25.0,-0.0005784454248126971
2023-05-30,Shrunk Max Sharpe λ=0.50,0.0,-0.0006107824142708778
2023-05-30,Shrunk Max Sharpe λ=0.50,5.0,-0.0006107824142708778
2023-05-30,Shrunk Max Sharpe λ=0.50,10.0,-0.0006107824142708778
2023-05-30,Shrunk Max Sharpe λ=0.50,25.0,-0.0006107824142708778
2023-05-30,Shrunk Max Sharpe λ=0.75,0.0,0.002491798085479756
2023-05-30,Shrunk Max Sharpe λ=0.75,5.0,0.002491798085479756
2023-05-30,Shrunk Max Sharpe λ=0.75,10.0,0.002491798085479756
2023-05-30,Shrunk Max Sharpe λ=0.75,25.0,0.002491798085479756
2023-05-30,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0007285367925173557
2023-05-30,Turnover-Aware Max Sharpe γ=0.05,5.0,0.0007285367925173557
2023-05-30,Turnover-Aware Max Sharpe γ=0.05,10.0,0.0007285367925173557
2023-05-30,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0007285367925173557
2023-05-30,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0022870239853951847
2023-05-30,Turnover-Aware Max Sharpe γ=0.10,5.0,0.0022870239853951847
2023-05-30,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0022870239853951847
2023-05-30,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0022870239853951847
2023-05-30,Turnover-Aware Max Sharpe γ=0.25,0.0,0.002962929454243978
2023-05-30,Turnover-Aware Max Sharpe γ=0.25,5.0,0.002962929454243978
2023-05-30,Turnover-Aware Max Sharpe γ=0.25,10.0,0.002962929454243978
2023-05-30,Turnover-Aware Max Sharpe γ=0.25,25.0,0.002962929454243978
2023-05-31,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.004128307061124991
2023-05-31,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.004128307061124991
2023-05-31,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.004128307061124991
2023-05-31,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.004128307061124991
2023-05-31,Equal Weight,0.0,-0.00184589299294136
2023-05-31,Equal Weight,5.0,-0.00184589299294136
2023-05-31,Equal Weight,10.0,-0.00184589299294136
2023-05-31,Equal Weight,25.0,-0.00184589299294136
2023-05-31,Maximum Sharpe,0.0,-0.005412362664524472
2023-05-31,Maximum Sharpe,5.0,-0.005412362664524472
2023-05-31,Maximum Sharpe,10.0,-0.005412362664524472
2023-05-31,Maximum Sharpe,25.0,-0.005412362664524472
2023-05-31,Minimum Variance,0.0,0.0009450732948105176
2023-05-31,Minimum Variance,5.0,0.0009450732948105176
2023-05-31,Minimum Variance,10.0,0.0009450732948105176
2023-05-31,Minimum Variance,25.0,0.0009450732948105176
2023-05-31,SPY,0.0,-0.0055451876190417
2023-05-31,SPY,5.0,-0.0055451876190417
2023-05-31,SPY,10.0,-0.0055451876190417
2023-05-31,SPY,25.0,-0.0055451876190417
2023-05-31,Shrunk Max Sharpe λ=0.25,0.0,-0.004972625297720018
2023-05-31,Shrunk Max Sharpe λ=0.25,5.0,-0.004972625297720018
2023-05-31,Shrunk Max Sharpe λ=0.25,10.0,-0.004972625297720018
2023-05-31,Shrunk Max Sharpe λ=0.25,25.0,-0.004972625297720018
2023-05-31,Shrunk Max Sharpe λ=0.50,0.0,-0.00487954225684098
2023-05-31,Shrunk Max Sharpe λ=0.50,5.0,-0.00487954225684098
2023-05-31,Shrunk Max Sharpe λ=0.50,10.0,-0.00487954225684098
2023-05-31,Shrunk Max Sharpe λ=0.50,25.0,-0.00487954225684098
2023-05-31,Shrunk Max Sharpe λ=0.75,0.0,-0.0017481944114444603
2023-05-31,Shrunk Max Sharpe λ=0.75,5.0,-0.0017481944114444603
2023-05-31,Shrunk Max Sharpe λ=0.75,10.0,-0.0017481944114444603
2023-05-31,Shrunk Max Sharpe λ=0.75,25.0,-0.0017481944114444603
2023-05-31,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.004696725484090045
2023-05-31,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.004696725484090045
2023-05-31,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.004696725484090045
2023-05-31,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.004696725484090045
2023-05-31,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.00396828636833545
2023-05-31,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.00396828636833545
2023-05-31,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.00396828636833545
2023-05-31,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.00396828636833545
2023-05-31,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.0038936524496094344
2023-05-31,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.0038936524496094344
2023-05-31,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.0038936524496094344
2023-05-31,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.0038936524496094344
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.010301390180067524
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.010301390180067524
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.010301390180067524
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.010301390180067522
2023-06-01,Equal Weight,0.0,0.00823294310751772
2023-06-01,Equal Weight,5.0,0.00823294310751772
2023-06-01,Equal Weight,10.0,0.00823294310751772
2023-06-01,Equal Weight,25.0,0.00823294310751772
2023-06-01,Maximum Sharpe,0.0,0.010291522293332776
2023-06-01,Maximum Sharpe,5.0,0.010200162250163916
2023-06-01,Maximum Sharpe,10.0,0.010108802206995057
2023-06-01,Maximum Sharpe,25.0,0.009834722077488478
2023-06-01,Minimum Variance,0.0,0.005958813466038361
2023-06-01,Minimum Variance,5.0,0.005955030006769791
2023-06-01,Minimum Variance,10.0,0.005951246547501221
2023-06-01,Minimum Variance,25.0,0.005939896169695511
2023-06-01,SPY,0.0,0.0095011155336104
2023-06-01,SPY,5.0,0.0095011155336104
2023-06-01,SPY,10.0,0.0095011155336104
2023-06-01,SPY,25.0,0.0095011155336104
2023-06-01,Shrunk Max Sharpe λ=0.25,0.0,0.01017125693156139
2023-06-01,Shrunk Max Sharpe λ=0.25,5.0,0.010073232602687228
2023-06-01,Shrunk Max Sharpe λ=0.25,10.0,0.009975208273813064
2023-06-01,Shrunk Max Sharpe λ=0.25,25.0,0.009681135287190574
2023-06-01,Shrunk Max Sharpe λ=0.50,0.0,0.01017125693156139
2023-06-01,Shrunk Max Sharpe λ=0.50,5.0,0.010071256931561391
2023-06-01,Shrunk Max Sharpe λ=0.50,10.0,0.00997125693156139
2023-06-01,Shrunk Max Sharpe λ=0.50,25.0,0.00967125693156139
2023-06-01,Shrunk Max Sharpe λ=0.75,0.0,0.00954575513355808
2023-06-01,Shrunk Max Sharpe λ=0.75,5.0,0.009473416120602141
2023-06-01,Shrunk Max Sharpe λ=0.75,10.0,0.009401077107646203
2023-06-01,Shrunk Max Sharpe λ=0.75,25.0,0.009184060068778387
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.010425511942951396
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.010391539286354468
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.010357566629757538
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.010255648659966752
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.01018534226097331
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.01018534226097331
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.01018534226097331
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.010185342260973309
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.009767329325079555
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.009767329325079555
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.009767329325079553
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.009767329325079552
2023-06-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0036758820495772374
2023-06-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.0036758820495772374
2023-06-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.0036758820495772374
2023-06-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0036758820495772374
2023-06-02,Equal Weight,0.0,0.00764495857226531
2023-06-02,Equal Weight,5.0,0.00764495857226531
2023-06-02,Equal Weight,10.0,0.00764495857226531
2023-06-02,Equal Weight,25.0,0.00764495857226531
2023-06-02,Maximum Sharpe,0.0,0.003939548544116383
2023-06-02,Maximum Sharpe,5.0,0.003939548544116383
2023-06-02,Maximum Sharpe,10.0,0.003939548544116383
2023-06-02,Maximum Sharpe,25.0,0.003939548544116383
2023-06-02,Minimum Variance,0.0,-0.0035268045528297543
2023-06-02,Minimum Variance,5.0,-0.0035268045528297543
2023-06-02,Minimum Variance,10.0,-0.0035268045528297543
2023-06-02,Minimum Variance,25.0,-0.0035268045528297543
2023-06-02,SPY,0.0,0.0144611376523082
2023-06-02,SPY,5.0,0.0144611376523082
2023-06-02,SPY,10.0,0.0144611376523082
2023-06-02,SPY,25.0,0.0144611376523082
2023-06-02,Shrunk Max Sharpe λ=0.25,0.0,0.003460645885436853
2023-06-02,Shrunk Max Sharpe λ=0.25,5.0,0.003460645885436853
2023-06-02,Shrunk Max Sharpe λ=0.25,10.0,0.003460645885436853
2023-06-02,Shrunk Max Sharpe λ=0.25,25.0,0.003460645885436853
2023-06-02,Shrunk Max Sharpe λ=0.50,0.0,0.003460645885436851
2023-06-02,Shrunk Max Sharpe λ=0.50,5.0,0.003460645885436851
2023-06-02,Shrunk Max Sharpe λ=0.50,10.0,0.003460645885436851
2023-06-02,Shrunk Max Sharpe λ=0.50,25.0,0.003460645885436851
2023-06-02,Shrunk Max Sharpe λ=0.75,0.0,0.0023227663851753417
2023-06-02,Shrunk Max Sharpe λ=0.75,5.0,0.0023227663851753417
2023-06-02,Shrunk Max Sharpe λ=0.75,10.0,0.0023227663851753417
2023-06-02,Shrunk Max Sharpe λ=0.75,25.0,0.0023227663851753417
2023-06-02,Turnover-Aware Max Sharpe γ=0.05,0.0,0.004473102000346554
2023-06-02,Turnover-Aware Max Sharpe γ=0.05,5.0,0.004473102000346554
2023-06-02,Turnover-Aware Max Sharpe γ=0.05,10.0,0.004473102000346554
2023-06-02,Turnover-Aware Max Sharpe γ=0.05,25.0,0.004473102000346554
2023-06-02,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0035167343684746276
2023-06-02,Turnover-Aware Max Sharpe γ=0.10,5.0,0.0035167343684746276
2023-06-02,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0035167343684746276
2023-06-02,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0035167343684746276
2023-06-02,Turnover-Aware Max Sharpe γ=0.25,0.0,0.00579048110343734
2023-06-02,Turnover-Aware Max Sharpe γ=0.25,5.0,0.00579048110343734
2023-06-02,Turnover-Aware Max Sharpe γ=0.25,10.0,0.00579048110343734
2023-06-02,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00579048110343734
2023-06-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0006093182031736226
2023-06-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.0006093182031736226
2023-06-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.0006093182031736226
2023-06-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0006093182031736226
2023-06-05,Equal Weight,0.0,-0.0025897921236698596
2023-06-05,Equal Weight,5.0,-0.0025897921236698596
2023-06-05,Equal Weight,10.0,-0.0025897921236698596
2023-06-05,Equal Weight,25.0,-0.0025897921236698596
2023-06-05,Maximum Sharpe,0.0,0.000660729354685695
2023-06-05,Maximum Sharpe,5.0,0.000660729354685695
2023-06-05,Maximum Sharpe,10.0,0.000660729354685695
2023-06-05,Maximum Sharpe,25.0,0.000660729354685695
2023-06-05,Minimum Variance,0.0,-0.00034516265921677913
2023-06-05,Minimum Variance,5.0,-0.00034516265921677913
2023-06-05,Minimum Variance,10.0,-0.00034516265921677913
2023-06-05,Minimum Variance,25.0,-0.00034516265921677913
2023-06-05,SPY,0.0,-0.0019163581586615
2023-06-05,SPY,5.0,-0.0019163581586615
2023-06-05,SPY,10.0,-0.0019163581586615
2023-06-05,SPY,25.0,-0.0019163581586615
2023-06-05,Shrunk Max Sharpe λ=0.25,0.0,0.0008646576056915683
2023-06-05,Shrunk Max Sharpe λ=0.25,5.0,0.0008646576056915683
2023-06-05,Shrunk Max Sharpe λ=0.25,10.0,0.0008646576056915683
2023-06-05,Shrunk Max Sharpe λ=0.25,25.0,0.0008646576056915683
2023-06-05,Shrunk Max Sharpe λ=0.50,0.0,0.0008646576056915684
2023-06-05,Shrunk Max Sharpe λ=0.50,5.0,0.0008646576056915684
2023-06-05,Shrunk Max Sharpe λ=0.50,10.0,0.0008646576056915684
2023-06-05,Shrunk Max Sharpe λ=0.50,25.0,0.0008646576056915684
2023-06-05,Shrunk Max Sharpe λ=0.75,0.0,9.334979339969919e-05
2023-06-05,Shrunk Max Sharpe λ=0.75,5.0,9.334979339969919e-05
2023-06-05,Shrunk Max Sharpe λ=0.75,10.0,9.334979339969919e-05
2023-06-05,Shrunk Max Sharpe λ=0.75,25.0,9.334979339969919e-05
2023-06-05,Turnover-Aware Max Sharpe γ=0.05,0.0,0.000433529481861501
2023-06-05,Turnover-Aware Max Sharpe γ=0.05,5.0,0.000433529481861501
2023-06-05,Turnover-Aware Max Sharpe γ=0.05,10.0,0.000433529481861501
2023-06-05,Turnover-Aware Max Sharpe γ=0.05,25.0,0.000433529481861501
2023-06-05,Turnover-Aware Max Sharpe γ=0.10,0.0,0.000840773782872535
2023-06-05,Turnover-Aware Max Sharpe γ=0.10,5.0,0.000840773782872535
2023-06-05,Turnover-Aware Max Sharpe γ=0.10,10.0,0.000840773782872535
2023-06-05,Turnover-Aware Max Sharpe γ=0.10,25.0,0.000840773782872535
2023-06-05,Turnover-Aware Max Sharpe γ=0.25,0.0,0.00010225984570497487
2023-06-05,Turnover-Aware Max Sharpe γ=0.25,5.0,0.00010225984570497487
2023-06-05,Turnover-Aware Max Sharpe γ=0.25,10.0,0.00010225984570497487
2023-06-05,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00010225984570497487
2023-06-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0020962416604768472
2023-06-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.0020962416604768472
2023-06-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.0020962416604768472
2023-06-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0020962416604768472
2023-06-06,Equal Weight,0.0,0.0064661244205710695
2023-06-06,Equal Weight,5.0,0.0064661244205710695
2023-06-06,Equal Weight,10.0,0.0064661244205710695
2023-06-06,Equal Weight,25.0,0.0064661244205710695
2023-06-06,Maximum Sharpe,0.0,0.0018871462133583446
2023-06-06,Maximum Sharpe,5.0,0.0018871462133583446
2023-06-06,Maximum Sharpe,10.0,0.0018871462133583446
2023-06-06,Maximum Sharpe,25.0,0.0018871462133583446
2023-06-06,Minimum Variance,0.0,0.002313413425419319
2023-06-06,Minimum Variance,5.0,0.002313413425419319
2023-06-06,Minimum Variance,10.0,0.002313413425419319
2023-06-06,Minimum Variance,25.0,0.002313413425419319
2023-06-06,SPY,0.0,0.0021774620395784
2023-06-06,SPY,5.0,0.0021774620395784
2023-06-06,SPY,10.0,0.0021774620395784
2023-06-06,SPY,25.0,0.0021774620395784
2023-06-06,Shrunk Max Sharpe λ=0.25,0.0,0.0017625830636727432
2023-06-06,Shrunk Max Sharpe λ=0.25,5.0,0.0017625830636727432
2023-06-06,Shrunk Max Sharpe λ=0.25,10.0,0.0017625830636727432
2023-06-06,Shrunk Max Sharpe λ=0.25,25.0,0.0017625830636727432
2023-06-06,Shrunk Max Sharpe λ=0.50,0.0,0.001762583063672744
2023-06-06,Shrunk Max Sharpe λ=0.50,5.0,0.001762583063672744
2023-06-06,Shrunk Max Sharpe λ=0.50,10.0,0.001762583063672744
2023-06-06,Shrunk Max Sharpe λ=0.50,25.0,0.001762583063672744
2023-06-06,Shrunk Max Sharpe λ=0.75,0.0,0.002711458166116266
2023-06-06,Shrunk Max Sharpe λ=0.75,5.0,0.002711458166116266
2023-06-06,Shrunk Max Sharpe λ=0.75,10.0,0.002711458166116266
2023-06-06,Shrunk Max Sharpe λ=0.75,25.0,0.002711458166116266
2023-06-06,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0020259241003237668
2023-06-06,Turnover-Aware Max Sharpe γ=0.05,5.0,0.0020259241003237668
2023-06-06,Turnover-Aware Max Sharpe γ=0.05,10.0,0.0020259241003237668
2023-06-06,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0020259241003237668
2023-06-06,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0017771717446534176
2023-06-06,Turnover-Aware Max Sharpe γ=0.10,5.0,0.0017771717446534176
2023-06-06,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0017771717446534176
2023-06-06,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0017771717446534176
2023-06-06,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0035658325755727146
2023-06-06,Turnover-Aware Max Sharpe γ=0.25,5.0,0.0035658325755727146
2023-06-06,Turnover-Aware Max Sharpe γ=0.25,10.0,0.0035658325755727146
2023-06-06,Turnover-Aware Max Sharpe γ=0.25,25.0,0.0035658325755727146
2023-06-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.010287892038665855
2023-06-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.010287892038665855
2023-06-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.010287892038665855
2023-06-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.010287892038665855
2023-06-07,Equal Weight,0.0,-0.003952181272263701
2023-06-07,Equal Weight,5.0,-0.003952181272263701
2023-06-07,Equal Weight,10.0,-0.003952181272263701
2023-06-07,Equal Weight,25.0,-0.003952181272263701
2023-06-07,Maximum Sharpe,0.0,-0.010553971530341284
2023-06-07,Maximum Sharpe,5.0,-0.010553971530341284
2023-06-07,Maximum Sharpe,10.0,-0.010553971530341284
2023-06-07,Maximum Sharpe,25.0,-0.010553971530341284
2023-06-07,Minimum Variance,0.0,-0.008678592466840336
2023-06-07,Minimum Variance,5.0,-0.008678592466840336
2023-06-07,Minimum Variance,10.0,-0.008678592466840336
2023-06-07,Minimum Variance,25.0,-0.008678592466840336
2023-06-07,SPY,0.0,-0.0034576506872515
2023-06-07,SPY,5.0,-0.0034576506872515
2023-06-07,SPY,10.0,-0.0034576506872515
2023-06-07,SPY,25.0,-0.0034576506872515
2023-06-07,Shrunk Max Sharpe λ=0.25,0.0,-0.010609539807562927
2023-06-07,Shrunk Max Sharpe λ=0.25,5.0,-0.010609539807562927
2023-06-07,Shrunk Max Sharpe λ=0.25,10.0,-0.010609539807562927
2023-06-07,Shrunk Max Sharpe λ=0.25,25.0,-0.010609539807562927
2023-06-07,Shrunk Max Sharpe λ=0.50,0.0,-0.010609539807562926
2023-06-07,Shrunk Max Sharpe λ=0.50,5.0,-0.010609539807562926
2023-06-07,Shrunk Max Sharpe λ=0.50,10.0,-0.010609539807562926
2023-06-07,Shrunk Max Sharpe λ=0.50,25.0,-0.010609539807562926
2023-06-07,Shrunk Max Sharpe λ=0.75,0.0,-0.008717171542384461
2023-06-07,Shrunk Max Sharpe λ=0.75,5.0,-0.008717171542384461
2023-06-07,Shrunk Max Sharpe λ=0.75,10.0,-0.008717171542384461
2023-06-07,Shrunk Max Sharpe λ=0.75,25.0,-0.008717171542384461
2023-06-07,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.010492061983941786
2023-06-07,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.010492061983941786
2023-06-07,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.010492061983941786
2023-06-07,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.010492061983941786
2023-06-07,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.010603031720130343
2023-06-07,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.010603031720130343
2023-06-07,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.010603031720130343
2023-06-07,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.010603031720130343
2023-06-07,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.007858995480078537
2023-06-07,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.007858995480078537
2023-06-07,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.007858995480078537
2023-06-07,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.007858995480078537
2023-06-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.010487650075464466
2023-06-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.010487650075464466
2023-06-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.010487650075464466
2023-06-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.010487650075464466
2023-06-08,Equal Weight,0.0,0.0064506071325024904
2023-06-08,Equal Weight,5.0,0.0064506071325024904
2023-06-08,Equal Weight,10.0,0.0064506071325024904
2023-06-08,Equal Weight,25.0,0.0064506071325024904
2023-06-08,Maximum Sharpe,0.0,0.010514354167167015
2023-06-08,Maximum Sharpe,5.0,0.010514354167167015
2023-06-08,Maximum Sharpe,10.0,0.010514354167167015
2023-06-08,Maximum Sharpe,25.0,0.010514354167167015
2023-06-08,Minimum Variance,0.0,0.008437274516350884
2023-06-08,Minimum Variance,5.0,0.008437274516350884
2023-06-08,Minimum Variance,10.0,0.008437274516350884
2023-06-08,Minimum Variance,25.0,0.008437274516350884
2023-06-08,SPY,0.0,0.0060484778662011
2023-06-08,SPY,5.0,0.0060484778662011
2023-06-08,SPY,10.0,0.0060484778662011
2023-06-08,SPY,25.0,0.0060484778662011
2023-06-08,Shrunk Max Sharpe λ=0.25,0.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.25,5.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.25,10.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.25,25.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.50,0.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.50,5.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.50,10.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.50,25.0,0.010559827270419958
2023-06-08,Shrunk Max Sharpe λ=0.75,0.0,0.009749531345785779
2023-06-08,Shrunk Max Sharpe λ=0.75,5.0,0.009749531345785779
2023-06-08,Shrunk Max Sharpe λ=0.75,10.0,0.009749531345785779
2023-06-08,Shrunk Max Sharpe λ=0.75,25.0,0.009749531345785779
2023-06-08,Turnover-Aware Max Sharpe γ=0.05,0.0,0.010463691822812909
2023-06-08,Turnover-Aware Max Sharpe γ=0.05,5.0,0.010463691822812909
2023-06-08,Turnover-Aware Max Sharpe γ=0.05,10.0,0.010463691822812909
2023-06-08,Turnover-Aware Max Sharpe γ=0.05,25.0,0.010463691822812909
2023-06-08,Turnover-Aware Max Sharpe γ=0.10,0.0,0.010554501517191714
2023-06-08,Turnover-Aware Max Sharpe γ=0.10,5.0,0.010554501517191714
2023-06-08,Turnover-Aware Max Sharpe γ=0.10,10.0,0.010554501517191714
2023-06-08,Turnover-Aware Max Sharpe γ=0.10,25.0,0.010554501517191714
2023-06-08,Turnover-Aware Max Sharpe γ=0.25,0.0,0.00912798918858367
2023-06-08,Turnover-Aware Max Sharpe γ=0.25,5.0,0.00912798918858367
2023-06-08,Turnover-Aware Max Sharpe γ=0.25,10.0,0.00912798918858367
2023-06-08,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00912798918858367
2023-06-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0004959326346354043
2023-06-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.0004959326346354043
2023-06-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.0004959326346354043
2023-06-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0004959326346354043
2023-06-09,Equal Weight,0.0,-0.00156574013869099
2023-06-09,Equal Weight,5.0,-0.00156574013869099
2023-06-09,Equal Weight,10.0,-0.00156574013869099
2023-06-09,Equal Weight,25.0,-0.00156574013869099
2023-06-09,Maximum Sharpe,0.0,0.0007298136323056948
2023-06-09,Maximum Sharpe,5.0,0.0007298136323056948
2023-06-09,Maximum Sharpe,10.0,0.0007298136323056948
2023-06-09,Maximum Sharpe,25.0,0.0007298136323056948
2023-06-09,Minimum Variance,0.0,-0.0023846631207096276
2023-06-09,Minimum Variance,5.0,-0.0023846631207096276
2023-06-09,Minimum Variance,10.0,-0.0023846631207096276
2023-06-09,Minimum Variance,25.0,-0.0023846631207096276
2023-06-09,SPY,0.0,0.0017944097900284
2023-06-09,SPY,5.0,0.0017944097900284
2023-06-09,SPY,10.0,0.0017944097900284
2023-06-09,SPY,25.0,0.0017944097900284
2023-06-09,Shrunk Max Sharpe λ=0.25,0.0,0.0007123686379845388
2023-06-09,Shrunk Max Sharpe λ=0.25,5.0,0.0007123686379845388
2023-06-09,Shrunk Max Sharpe λ=0.25,10.0,0.0007123686379845388
2023-06-09,Shrunk Max Sharpe λ=0.25,25.0,0.0007123686379845388
2023-06-09,Shrunk Max Sharpe λ=0.50,0.0,0.0007123686379845385
2023-06-09,Shrunk Max Sharpe λ=0.50,5.0,0.0007123686379845385
2023-06-09,Shrunk Max Sharpe λ=0.50,10.0,0.0007123686379845385
2023-06-09,Shrunk Max Sharpe λ=0.50,25.0,0.0007123686379845385
2023-06-09,Shrunk Max Sharpe λ=0.75,0.0,-0.0006610345311576645
2023-06-09,Shrunk Max Sharpe λ=0.75,5.0,-0.0006610345311576645
2023-06-09,Shrunk Max Sharpe λ=0.75,10.0,-0.0006610345311576645
2023-06-09,Shrunk Max Sharpe λ=0.75,25.0,-0.0006610345311576645
2023-06-09,Turnover-Aware Max Sharpe γ=0.05,0.0,0.000749249392047835
2023-06-09,Turnover-Aware Max Sharpe γ=0.05,5.0,0.000749249392047835
2023-06-09,Turnover-Aware Max Sharpe γ=0.05,10.0,0.000749249392047835
2023-06-09,Turnover-Aware Max Sharpe γ=0.05,25.0,0.000749249392047835
2023-06-09,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0007144117739963003
2023-06-09,Turnover-Aware Max Sharpe γ=0.10,5.0,0.0007144117739963003
2023-06-09,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0007144117739963003
2023-06-09,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0007144117739963003
2023-06-09,Turnover-Aware Max Sharpe γ=0.25,0.0,7.040530522648661e-05
2023-06-09,Turnover-Aware Max Sharpe γ=0.25,5.0,7.040530522648661e-05
2023-06-09,Turnover-Aware Max Sharpe γ=0.25,10.0,7.040530522648661e-05
2023-06-09,Turnover-Aware Max Sharpe γ=0.25,25.0,7.040530522648661e-05
