rebalance_date,strategy,delta_annual_expected_return,l1_weight_distance,one_way_reallocation,representative_date
2019-04-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1447013536523722,0.5723506768261861,False
2019-04-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.2004944736220393,0.6002472368110197,False
2019-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.3821008828001162,0.6910504414000581,False
2019-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.4027289544527655,0.7013644772263827,False
2019-05-01,Maximum Sharpe,0.01,0.8880427747429543,0.44402138737147717,False
2019-05-01,Maximum Sharpe,-0.01,1.2222255656839247,0.6111127828419624,False
2019-05-01,Shrunk Max Sharpe λ=0.50,0.01,1.2218768488628824,0.6109384244314412,False
2019-05-01,Shrunk Max Sharpe λ=0.50,-0.01,1.2495071595713723,0.6247535797856861,False
2019-05-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.0449706806400298,0.5224853403200149,False
2019-05-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.2222256070096162,0.6111128035048081,False
2019-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.2898657016833617,0.6449328508416808,False
2019-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.3648501182022403,0.6824250591011202,False
2019-07-01,Maximum Sharpe,0.01,1.0096666891257091,0.5048333445628546,False
2019-07-01,Maximum Sharpe,-0.01,1.4745856810087217,0.7372928405043608,False
2019-07-01,Shrunk Max Sharpe λ=0.50,0.01,1.3665723584150775,0.6832861792075388,False
2019-07-01,Shrunk Max Sharpe λ=0.50,-0.01,1.3817141353121154,0.6908570676560577,False
2019-07-01,Turnover-Aware Max Sharpe γ=0.10,0.01,0.8947660134525697,0.44738300672628484,False
2019-07-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.2137104701901538,0.6068552350950769,False
2019-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.3264873386478622,0.6632436693239311,False
2019-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.3422580558295543,0.6711290279147771,False
2019-08-01,Maximum Sharpe,0.01,0.9502191787097959,0.47510958935489794,False
2019-08-01,Maximum Sharpe,-0.01,1.3000649200907846,0.6500324600453923,False
2019-08-01,Shrunk Max Sharpe λ=0.50,0.01,1.3233827216164455,0.6616913608082228,False
2019-08-01,Shrunk Max Sharpe λ=0.50,-0.01,1.347020467410978,0.673510233705489,False
2019-08-01,Turnover-Aware Max Sharpe γ=0.10,0.01,0.9509075445487892,0.4754537722743946,False
2019-08-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.1999999999999995,0.5999999999999998,False
2019-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.3312193586332657,0.6656096793166328,False
2019-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.361155640340384,0.680577820170192,False
2019-10-01,Maximum Sharpe,0.01,0.9609980272189201,0.48049901360946007,False
2019-10-01,Maximum Sharpe,-0.01,1.1999999999999984,0.5999999999999992,False
2019-10-01,Shrunk Max Sharpe λ=0.50,0.01,1.258279156055024,0.629139578027512,False
2019-10-01,Shrunk Max Sharpe λ=0.50,-0.01,1.266819982543207,0.6334099912716035,False
2019-10-01,Turnover-Aware Max Sharpe γ=0.10,0.01,0.781162751247926,0.390581375623963,False
2019-10-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.0994814948810572,0.5497407474405286,False
2019-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.284490753979479,0.6422453769897395,False
2019-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.3259054203552947,0.6629527101776473,False
2019-11-01,Maximum Sharpe,0.01,1.0077117399315034,0.5038558699657517,False
2019-11-01,Maximum Sharpe,-0.01,1.0600230001496613,0.5300115000748307,False
2019-11-01,Shrunk Max Sharpe λ=0.50,0.01,1.3269441279475205,0.6634720639737602,False
2019-11-01,Shrunk Max Sharpe λ=0.50,-0.01,1.3408015920063594,0.6704007960031797,False
2019-11-01,Turnover-Aware Max Sharpe γ=0.10,0.01,0.8052539736910439,0.40262698684552195,False
2019-11-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,0.913364817312514,0.456682408656257,False
2019-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.3251158342147904,0.6625579171073952,False
2019-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.3280003478026776,0.6640001739013388,False
2020-04-01,Maximum Sharpe,0.01,1.188265581905862,0.594132790952931,False
2020-04-01,Maximum Sharpe,-0.01,1.2146332450223858,0.6073166225111929,False
2020-04-01,Shrunk Max Sharpe λ=0.50,0.01,1.1884041145983237,0.5942020572991619,False
2020-04-01,Shrunk Max Sharpe λ=0.50,-0.01,1.2159430562869702,0.6079715281434851,False
2020-04-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.188265748946111,0.5941328744730555,False
2020-04-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.2146338642186,0.6073169321093,False
2020-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.2070317143566054,0.6035158571783027,False
2020-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.2159433075481616,0.6079716537740808,False
2020-05-01,Maximum Sharpe,0.01,1.1875972724192745,0.5937986362096372,False
2020-05-01,Maximum Sharpe,-0.01,1.2151381036166027,0.6075690518083013,False
2020-05-01,Shrunk Max Sharpe λ=0.50,0.01,1.1901288017395906,0.5950644008697953,False
2020-05-01,Shrunk Max Sharpe λ=0.50,-0.01,1.212739810028367,0.6063699050141835,False
2020-05-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.199999999999388,0.599999999999694,False
2020-05-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.2075064763963528,0.6037532381981764,False
2020-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1906941686626473,0.5953470843313237,False
2020-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.199999999999974,0.599999999999987,False
2020-06-01,Maximum Sharpe,0.01,1.1873343678597628,0.5936671839298814,False
2020-06-01,Maximum Sharpe,-0.01,1.2154640316092788,0.6077320158046394,False
