date,strategy,stress_period,rolling_window,RF,strategy_return,actual_excess_return,alpha_component,MKT_RF_component,SMB_component,HML_component,RMW_component,CMA_component,MOM_component,predicted_excess_return,residual_component,factor_component
2022-07-21,Equal Weight,2022_RATE_HIKE,252,0.0,0.0115793875282667,0.0115793875282667,-2.5368821142756715e-05,0.0051100094298322475,-0.0003133136961725493,0.0019910433477259904,-0.0001003189266702133,-0.0007306138719986562,-0.00012313453375307034,0.005808302927820992,0.005771084600445707,0.00583367174896375
2022-07-22,Equal Weight,2022_RATE_HIKE,252,0.0,-0.0011642182374025,-0.0011642182374025,-2.5368821142756715e-05,-0.006216300131136136,-0.0006925881704866879,-0.0017189753126329978,0.0006790819651522132,0.0011105330854379574,0.00029059749965724594,-0.006573019885151162,0.0054088016477486615,-0.006547651064008406
2022-07-25,Equal Weight,2022_RATE_HIKE,252,0.0,-0.0010848413023565,-0.0010848413023565,-2.5368821142756715e-05,0.0006321661150307935,8.245097267698666e-05,-0.0020405102631974436,0.0002469388964189866,0.00039453149087927434,0.0002585825208814477,-0.00045120908845271135,-0.0006336322139037887,-0.0004258402673099547
2022-07-26,Equal Weight,2022_RATE_HIKE,252,0.0,-0.0058553824769843,-0.0058553824769843,-2.5368821142756715e-05,-0.0069538272653387285,0.00030506859890485065,-0.0013232399888613725,0.00025079731667553327,0.0008986550625583471,0.00030044826235749037,-0.006547466834846636,0.000692084357862336,-0.006522098013703879
2022-07-27,Equal Weight,2022_RATE_HIKE,252,0.0,0.0152488466268398,0.0152488466268398,-2.5368821142756715e-05,0.014329098607364652,0.00012367645901548,0.0015705745662186383,-7.330998487438665e-05,-0.0010959208079979843,-0.0002253361967681187,0.014603413821815521,0.0006454328050242795,0.01462878264295828
2022-07-28,Equal Weight,2022_RATE_HIKE,252,0.0,0.0116169270276007,0.0116169270276007,-2.5368821142756715e-05,0.006268980640721983,-2.4735291803095995e-05,0.0011253723269755598,5.015946333510665e-05,-0.0007013893171187098,-1.7238834725429846e-05,0.006675780166242657,0.0049411468613580435,0.0067011489873854135
2022-07-29,Equal Weight,2022_RATE_HIKE,252,0.0,0.0057287645100326,0.0057287645100326,-2.5368821142756715e-05,0.007638673889955369,-0.0007503038513605786,-0.0005565027990538482,0.00018906259257078662,-0.0008986550625583471,-8.250013761455712e-05,0.005514405810796069,0.00021435869923653109,0.005539774631938825
2022-08-01,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0018414956350734,0.0017414956350734,-2.5368821142756715e-05,-0.0010536101917179893,0.00014016665355087732,0.00029680149282871904,8.874366590057332e-05,0.00026302099391951623,-6.156726687653517e-05,-0.0003518134735375952,0.002093309108610995,-0.0003264446523948385
2022-08-02,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0097271536748988,-0.0098271536748988,-2.5368821142756715e-05,-0.002634025479294973,0.0004617254469911253,0.0017437087703687244,-0.0008604277172099065,-0.00037991921343930116,-0.00013914202314096945,-0.0018334490368680572,-0.007993704638030744,-0.0018080802157253006
2022-08-03,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0107708608186971,0.0106708608186971,-2.5368821142756715e-05,0.00879764510084521,0.00022261762622786398,0.0024115121292333425,-0.0005941967195081865,-0.0006210217911988578,-0.0003878737813221715,0.009803313743134444,0.0008675470755626566,0.0098286825642772
2022-08-04,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0035308524650793,0.0034308524650793,-2.5368821142756715e-05,-0.00026340254792949733,0.00033804898797563704,0.0020405102631974436,-0.0005015946333510665,-0.0006867770396787294,-0.00018470180062960548,0.0007167144084414249,0.002714138056637875,0.0007420832295841816
2022-08-05,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0068487026268544,-0.0069487026268544,-2.5368821142756715e-05,-0.00021072203834359785,0.0007832842404313732,6.183364433931647e-05,-0.0004861609523248799,-0.00015342891311971777,-1.600748938789914e-05,-4.657032954816169e-05,-0.006902132297306239,-2.1201508405404923e-05
2022-08-08,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0053170385312837,0.0052170385312836996,-2.5368821142756715e-05,0.0,0.0007915293376990718,0.00011130055981076965,-0.00020835469385351997,0.00016073505183970436,-0.00011082108037776328,0.0007190203539755059,0.004498018177308194,0.0007443891751182626
2022-08-09,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0040838850580387,-0.004183885058038701,-2.5368821142756715e-05,-0.003529594142255264,-0.0011130881311393198,-0.002597013062251292,0.00033182414206301325,0.0009424918948782665,0.00033246324113328984,-0.005658284878714063,0.0014743998206753622,-0.005632916057571305
2022-08-10,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0128703267794842,0.012770326779484201,-2.5368821142756715e-05,0.012379919752686373,0.0006101371978097013,0.0020034100765938534,-0.0005286035751468932,-0.001059390114398044,-0.000381717054634518,0.012998387461767716,-0.00022806068228351482,0.013023756282910474
2022-08-11,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0042919053403246,-0.0043919053403246,-2.5368821142756715e-05,-0.00036876356710129624,0.00017314704262167197,-0.00206524372093317,0.00029709835975409325,0.0007306138719986562,8.496282828961852e-05,-0.0011735540065131828,-0.0032183513338114172,-0.0011481851853704262
2022-08-12,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0127216530648665,0.012621653064866501,-2.5368821142756715e-05,0.009271769687118306,0.0004122548633849333,0.0009769715805612003,-0.0002469388964189866,-0.0004310621844792071,-8.74255189646787e-05,0.00987020071005881,0.0027514523548076916,0.009895569531201567
2022-08-15,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0002092923429445,-0.0003092923429445,-2.5368821142756715e-05,0.0020018593642641795,-1.6490194535397332e-05,0.0007543704609396485,-7.330998487438665e-05,-3.653069359993281e-05,1.2313453375307032e-06,0.002605761476388885,-0.0029150538193333853,0.002631130297531642
2022-08-16,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0006571738165185,-0.0007571738165185,-2.5368821142756715e-05,0.0010009296821320898,-0.00011543136174778132,-0.0008656710207504182,0.0004012757066808532,0.00037991921343930116,2.4626906750614065e-05,0.000800280305361902,-0.001557454121880402,0.0008256491265046587
2022-08-17,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0086514119949632,-0.0087514119949632,-2.5368821142756715e-05,-0.00484660688190275,-0.0007585489486282772,-0.0012861398022577825,0.0004938777928379732,0.0005187358491190385,0.0003041422983700837,-0.00559990851360447,-0.003151503481358729,-0.005574539692461715
2022-08-18,Equal Weight,2022_RATE_HIKE,252,0.0001,-2.9501824775620116e-05,-0.0001295018247756201,-2.5368821142756715e-05,0.0014223737588192854,0.00028857840436944505,-0.0005565027990538482,0.0003048152002671866,2.9224554879946248e-05,0.0001477614405036844,0.001610881738642943,-0.0017403835634185632,0.0016362505597856997
2022-08-19,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0136156740694626,-0.0137156740694626,-2.5368821142756715e-05,-0.00784939592829902,-0.0007667940458959758,-0.0012119394290506028,0.0003974172864243066,0.0009863287271981859,0.0003066049890451451,-0.008163147221720719,-0.0055525268477418805,-0.008137778400577961
2022-08-22,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0136441536970947,-0.0137441536970947,-2.5368821142756715e-05,-0.011220948541796585,-4.122548633849333e-05,-0.00042046878150735196,5.787630384819999e-05,0.00015342891311971777,0.0001933212179923204,-0.01130338519582495,-0.002440768501269751,-0.011278016374682192
2022-08-23,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0008558756181643,-0.0009558756181643,-2.5368821142756715e-05,-0.0005794856054448941,9.069606994468533e-05,-0.0003833685949037621,-0.00013890312923567997,-0.00018265346799966405,1.7238834725429846e-05,-0.0012018447140566418,0.00024596909589234177,-0.0011764758929138852
2022-08-24,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0009788942185358,0.0008788942185358,-2.5368821142756715e-05,0.002054539873850079,0.0004287450579203306,0.0007667371898075242,-0.0005556125169427199,-0.00040914376831924747,-0.00011328377105282469,0.0021466132441203853,-0.0012677190255845853,0.002171982065263142
2022-08-25,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0128574094147109,0.0127574094147109,-2.5368821142756715e-05,0.007638673889955369,9.894116721238398e-05,1.2366728867863295e-05,6.945156461783999e-05,-0.0002849394100794759,-9.481359098986414e-05,0.00741431152844136,0.00534309788626954,0.007439680349584117
2022-08-26,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0185675959572759,-0.0186675959572759,-2.5368821142756715e-05,-0.01775333173044812,-0.00022261762622786398,-0.002052876992065307,6.173472410474665e-05,0.000650246346078804,0.0002413436861560178,-0.019100870413544475,0.00043327445626857586,-0.01907550159240172
2022-08-29,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.006387309021693,-0.006487309021693,-2.5368821142756715e-05,-0.003740316180598809,-0.0003298038907079466,-0.0005441360701859849,0.00010417734692675999,0.0003214701036794087,7.511206558937166e-05,-0.0041388654464399564,-0.0023484435752530435,-0.0041134966252972
2022-08-30,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0073826277992294,-0.0074826277992294,-2.5368821142756715e-05,-0.00584753656403484,-0.00032155879344024797,0.00027206803509299246,-9.646050641366665e-05,8.767366463983873e-05,-0.00010958973504023259,-0.006040772720338913,-0.0014418550788904867,-0.006015403899196157
2022-08-31,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0059329113715946,-0.0060329113715946,-2.5368821142756715e-05,-0.003951038218942459,0.0001896372371570693,0.0005688695279217115,-0.00025079731667553327,-0.00013151049695975811,-3.570901478839039e-05,-0.0036359171034301163,-0.0023969942681644836,-0.0036105482822873596
2022-09-01,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0067881845834312,-0.0068881845834312,-2.5368821142756715e-05,0.0,-0.0008574901158406612,0.0003462684083001722,0.00021607153436661327,0.00040183762959926085,1.7238834725429846e-05,9.855747000805815e-05,-0.006986742053439259,0.00012392629115081502
2022-09-02,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0041364068197806,-0.0042364068197806,-2.5368821142756715e-05,-0.005215370449003994,8.245097267698666e-05,-0.0012737730733899193,-2.315052153927999e-05,0.00018995960671965058,8.00374469394957e-05,-0.0061852148387398186,0.0019488080189592185,-0.006159846017597061
2022-09-06,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.008146674845073,-0.008246674845073,-2.5368821142756715e-05,-0.0026867059888808728,-0.00044523525245572797,0.0006678033588646179,-7.716840513093332e-05,-0.0005041235716790728,3.81717054634518e-05,-0.003032626974961294,-0.005214047870111706,-0.0030072581538185374
2022-09-07,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0143291489391308,0.014229148939130801,-2.5368821142756715e-05,0.010114657840492695,0.00033804898797563704,0.0018921095167830839,-0.0005208867346337999,-0.00039453149087927434,-0.00024011234081848713,0.011163916957777098,0.003065231981353703,0.011189285778919856
2022-09-08,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0004228302773452,-0.0005228302773452,-2.5368821142756715e-05,0.004109079747700158,-0.00012367645901548,0.0002226011196215393,-0.00047072727129868935,-0.0007744507043185756,-0.0001489927858412151,0.0027884648257049806,-0.0033112951030501805,0.0028138336468477372
2022-09-09,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0118555993340908,0.0117555993340908,-2.5368821142756715e-05,0.00879764510084521,0.00030506859890485065,0.0006307031722610281,-5.401788359165332e-05,-0.00037991921343930116,-0.00014037336847849894,0.00913373758535888,0.00262186174873192,0.009159106406501638
2022-09-12,Equal Weight,2022_RATE_HIKE,252,0.0001,0.006548751498122,0.006448751498121999,-2.5368821142756715e-05,0.005636814525691242,0.00020612743169246665,0.00021023439075367598,-4.630104307855998e-05,-0.00010959208079979843,-1.3544798712837737e-05,0.005858369604403431,0.000590381893718568,0.005883738425546188
2022-09-13,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0264788182235291,-0.0265788182235291,-2.5368821142756715e-05,-0.022599938612350868,4.947058360619199e-05,-0.0017437087703687244,-0.00013890312923567997,0.0007306138719986562,0.00021548543406787308,-0.02351234944342531,-0.00306646878010379,-0.023486980622282553
2022-09-14,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0017323459366701,0.0016323459366700999,-2.5368821142756715e-05,0.0023179424217795765,-0.00014841175081857597,0.00039573532377162543,-0.00029709835975409325,-0.00037991921343930116,5.7873230863941814e-05,0.0019207528312604166,-0.0002884068945903167,0.0019461216524031732
2022-09-15,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0100786775118961,-0.010178677511896099,-2.5368821142756715e-05,-0.005478772996933543,0.00032155879344024797,-0.0007543704609396485,-0.00011961102795294663,0.00018265346799966405,-1.847018006296055e-05,-0.005892381225591944,-0.004286296286304155,-0.005867012404449187
2022-09-16,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0047736583887214,-0.0048736583887214,-2.5368821142756715e-05,-0.005162689939418147,-0.0006183822950773999,-0.0010635386826362433,0.0006597898638694799,0.0006940831783987234,0.00019455256332985113,-0.005321554132676492,0.0004478957439550922,-0.005296185311533735
2022-09-19,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0031250200291764,0.0030250200291764002,-2.5368821142756715e-05,0.003792996690184761,-7.420587540928799e-05,-0.0008409375630147039,0.00024308047616243995,-4.3836832319919365e-05,9.727628166492556e-05,0.003149004356125459,-0.0001239843269490587,0.0031743731772682156
2022-09-20,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0111749490556557,-0.0112749490556557,-2.5368821142756715e-05,-0.0060582586023784375,-0.0002391078207632613,-3.710018660358988e-05,-4.244262282201333e-05,0.00024110257775955654,0.00015884354854146072,-0.0060023319274090416,-0.005272617128246658,-0.005976963106266286
2022-09-21,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0067079065494594,-0.006807906549459401,-2.5368821142756715e-05,-0.00885032561043111,0.00028033330710175463,-7.420037320717976e-05,0.0001466199697487733,8.767366463983873e-05,6.526130288912727e-05,-0.008370006560401554,0.0015621000109421537,-0.008344637739258797
2022-09-22,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0118957710639026,-0.011995771063902599,-2.5368821142756715e-05,-0.006005578092792486,-0.0009316959912499492,-0.0005441360701859849,0.000439859909246316,0.0007452261494386293,0.00021548543406787308,-0.006106207482618357,-0.005889563581284242,-0.006080838661475602
2022-09-23,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0141501687329622,-0.0142501687329622,-2.5368821142756715e-05,-0.0097458942733914,-0.0003792744743141386,0.0009893383094290635,7.330998487438665e-05,-0.00013151049695975811,-0.00010712704436517117,-0.009326526815869774,-0.004923641917092426,-0.009301157994727017
2022-09-26,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0147532118958393,-0.0148532118958393,-2.5368821142756715e-05,-0.0053734119777617455,-3.2980389070794665e-05,0.0009275046650897471,6.559314436129331e-05,-0.0003214701036794087,8.496282828961852e-05,-0.004675170653914047,-0.010178041241925253,-0.004649801832771291
2022-09-27,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0066137136995163,-0.0067137136995163,-2.5368821142756715e-05,-0.00021072203834359785,0.0004782156415265226,0.0011995727001827396,-0.00025079731667553327,-0.0006721647622387637,-1.600748938789914e-05,0.0005027279139207116,-0.007216441613437012,0.0005280967350634682
2022-09-28,Equal Weight,2022_RATE_HIKE,252,0.0001,0.022170572873625,0.022070572873625002,-2.5368821142756715e-05,0.011273629051382484,0.0007420587540928799,0.0004452022392430786,-0.0003356825623195599,-0.0005991033750388907,-0.00018470180062960548,0.01131603348558763,0.010754539388037372,0.011341402306730388
2022-09-29,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0153104547686877,-0.015410454768687699,-2.5368821142756715e-05,-0.011378990070554283,-0.0002391078207632613,-0.001137739055843423,0.00016591207103150662,0.00040183762959926085,0.00011082108037776328,-0.012102634987295195,-0.0033078197813925046,-0.012077266166152437
2022-09-30,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0053723757805401,-0.0054723757805401,-2.5368821142756715e-05,-0.007533312870783623,0.0004699705442588157,-0.00033390167943230897,-0.00025465573693207993,-8.767366463983873e-05,6.402995755159656e-05,-0.007700912271120195,0.0022285364905800945,-0.007675543449977438
2022-10-03,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0200922405952042,0.0199922405952042,-2.5368821142756715e-05,0.013486210453990262,0.0,-0.0008656710207504182,0.00034339940283265323,0.00031416396495942216,-2.0932870738021954e-05,0.013231801109151141,0.006760439486053059,0.013257169930293898
2022-10-04,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0213311085350921,0.0212311085350921,-2.5368821142756715e-05,0.01733188765376092,0.0006101371978097013,0.00011130055981076965,-0.00037426676488502657,-0.0002849394100794759,-0.00029059749965724594,0.01707815291561689,0.0041529556194752106,0.017103521736759646
2022-10-05,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0072015553405087,-0.007301555340508701,-2.5368821142756715e-05,-0.0011062907013038887,-0.00030506859890485065,-4.946691547145318e-05,0.00013504470897912944,0.00010228594207981187,6.279861221406586e-05,-0.001186065773549942,-0.006115489566958759,-0.0011606969524071854
2022-10-06,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0089646249613766,-0.0090646249613766,-2.5368821142756715e-05,-0.0044778433148014544,0.00037102937704643996,-0.00014840074641435952,-4.630104307855998e-05,-0.00037261307471931466,2.4626906750614064e-06,-0.0046970349324349445,-0.004367590028941656,-0.004671666111292188
2022-10-07,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0191826422554916,-0.0192826422554916,-2.5368821142756715e-05,-0.01527734777991079,-0.00018139213988937065,-0.0020776104498010334,0.0003588330838588399,0.00114706377903789,0.0002585825208814477,-0.015797239806965773,-0.003485402448525826,-0.015771870985823014
2022-10-10,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0097900728215914,-0.009890072821591399,-2.5368821142756715e-05,-0.004214440766871957,0.00019788233442476796,-0.0009398713939576103,0.0005941967195081865,0.0003214701036794087,0.00016623162056664492,-0.003899900203793316,-0.005990172617798083,-0.0038745313826505593
2022-10-11,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0033674060249777,-0.0034674060249776997,-2.5368821142756715e-05,-0.0036876356710129096,0.0005111960305973172,-0.0004081020526394887,0.00021992995462315608,0.00044567446191917296,0.00012313453375307034,-0.0028211715639024386,-0.0006462344610752612,-0.002795802742759682
2022-10-12,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0006563138162919,-0.0007563138162919001,-2.5368821142756715e-05,-0.0014223737588192854,1.6490194535397332e-05,-4.946691547145318e-05,3.858420256546666e-06,2.1918416159959682e-05,-7.264937491431148e-05,-0.001527591839395903,0.000771278023104003,-0.0015022230182531464
2022-10-13,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0097471627120103,0.0096471627120103,-2.5368821142756715e-05,0.01269600281020177,-0.00019788233442476796,-0.001941576432254537,0.00025079731667553327,0.0006794709009587501,8.496282828961852e-05,0.01154640626830361,-0.0018992435562933101,0.011571775089446368
2022-10-14,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0170264496140002,-0.0171264496140002,-2.5368821142756715e-05,-0.012906724848545369,-0.00014841175081857597,-0.0015211076507471851,0.0002122131141100666,0.0012639619985576752,0.00011574646172788488,-0.013009691496858261,-0.004116758117141938,-0.012984322675715506
2022-10-17,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0184270381398916,0.018327038139891602,-2.5368821142756715e-05,0.014434459626536453,0.00028857840436944505,0.0017437087703687244,-0.00037812518514157323,-0.0009424918948782665,-0.0002277988874431801,0.014892962012668846,0.003434076127222756,0.014918330833811605
2022-10-18,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0062810347164174,0.0061810347164173995,-2.5368821142756715e-05,0.006268980640721983,-0.00010718626448008265,2.473345773572659e-05,-0.00016205365077495996,1.4612277439973124e-05,-2.8320942763206172e-05,0.0059853966967366775,0.00019563801968072204,0.006010765517879435
2022-10-19,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0138897435025939,-0.0139897435025939,-2.5368821142756715e-05,-0.004583204333973252,-0.0009729214775884425,-0.0014716407352757196,0.0002739478382148094,0.0005917972363189114,0.00024011234081848713,-0.0059472779526279634,-0.008042465549965936,-0.005921909131485207
2022-10-20,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0061335386654086,-0.0062335386654086,-2.5368821142756715e-05,-0.004214440766871957,-0.0002638431125663573,0.0005565027990538482,-0.00023536363564934275,9.497980335982529e-05,-7.8806101601965e-05,-0.004166339835418706,-0.0020671988299898938,-0.004140971014275949
2022-10-21,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0115555521817366,0.0114555521817366,-2.5368821142756715e-05,0.012116517204756875,-5.771568087389066e-05,-0.00011130055981076965,0.00026237257744517325,-0.00021918416159959686,4.186574147604391e-05,0.012007186300251079,-0.0005516341185144782,0.012032555121393836
2022-10-24,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0023726045687895,-0.0024726045687894996,-2.5368821142756715e-05,0.005426092487347644,-0.0005029509333296104,-0.0005812362567895624,0.000439859909246316,0.00039453149087927434,0.00010220166301504837,0.005253129539226355,-0.007725734108015855,0.005278498360369111
2022-10-25,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0190773761105937,0.0189773761105937,-2.5368821142756715e-05,0.009377130706290104,0.0008327548240375652,0.0018921095167830839,-0.0004745856915552399,-0.0009790225884781993,-0.00036570956524661886,0.010257308380687937,0.008720067729905764,0.010282677201830695
2022-10-26,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0030941952974345,0.0029941952974345,-2.5368821142756715e-05,-0.0034769136326693643,0.0005771568087388984,-0.0011006388692398332,-0.00027780625847135995,0.0005041235716790728,7.38807202518422e-05,-0.003725566480853501,0.006719761778288001,-0.0037001976597107445
2022-10-27,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0018323882164245,-0.0019323882164245,-2.5368821142756715e-05,-0.002844747517638571,0.0003627842797787413,-0.0013356067177292359,-0.00011575260769639998,0.00034338851983936104,7.38807202518422e-05,-0.003541422144337019,0.0016090339279125191,-0.0035160533231942625
2022-10-28,Equal Weight,2022_RATE_HIKE,252,0.0001,0.0082845446474,0.0081845446474,-2.5368821142756715e-05,0.012274558733514575,7.420587540928799e-05,0.00042046878150735196,0.00015433681026186664,0.0004822051555191131,1.2313453375307032e-06,0.013381637880406966,-0.005197093233006966,0.013407006701549724
2022-10-31,Equal Weight,2022_RATE_HIKE,252,0.0001,-0.0056496432594996,-0.0057496432594996,-2.5368821142756715e-05,-0.003582274651841163,0.00037102937704643996,-0.0009027712073540205,-8.102682538747998e-05,0.0003214701036794087,9.111955497727204e-05,-0.0038078224700222995,-0.0019418207894773007,-0.003782453648879543
2022-01-03,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0027457013198452,-0.0027457013198452,-1.133174253791118e-05,0.004007102420716464,0.0005446246826966017,-0.0003485905459376324,-0.0004624007948988715,-0.00028532585628938907,-2.977765044412886e-05,0.0034143005133051327,-0.006160001833150333,0.003425632255843044
2022-01-04,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0010283014709933,-0.0010283014709933,-1.133174253791118e-05,-0.0015026634077686739,-7.426700218590022e-05,-0.0016478825807960805,0.00025293718695323106,-0.0008398270487008432,1.2360534146619527e-05,-0.0038106740608895586,0.0027823725898962585,-0.0037993423183516474
2022-01-05,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0156036286877298,-0.0156036286877298,-1.133174253791118e-05,-0.012577849265026676,-0.0011511385338814535,-0.0011680046863884305,0.0005572522400063371,-0.0006944723671949281,-2.106909229537419e-05,-0.015066613447318439,-0.000537015240411361,-0.015055281704780528
2022-01-06,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0008975248750912,-0.0008975248750912,-1.133174253791118e-05,0.0,0.00047035768051070147,-0.0007967783907145883,-0.00022132003858407715,-5.383506722441303e-06,2.106909229537419e-05,-0.0005433869057529422,-0.0003541379693382578,-0.0005320551632150311
2022-01-07,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0031177394332851,-0.0031177394332851,-1.133174253791118e-05,-0.002727055814098704,-0.0011882720349744036,-0.0009144842893428798,-5.137786609987505e-05,-0.0004575980714075108,-1.7417116297509332e-05,-0.005367536934758794,0.0022497975014736937,-0.005356205192220883
2022-01-10,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0014779508822999,-0.0014779508822999,-1.133174253791118e-05,-0.0007791588040282013,-0.0003837128446271512,0.00011770589862829145,-2.371286127686541e-05,0.0001938062420078869,-3.932897228469849e-06,-0.0008903370090624205,-0.0005876138732374796,-0.0008790052665245093
2022-01-11,Equal Weight,2022_RATE_HIKE,504,0.0,0.0094440260672033,0.0094440260672033,-1.133174253791118e-05,0.0060106536310746955,-0.0002475566739530008,0.00012223304857553345,-0.0004900657997218851,-0.00018842273528544022,-3.090133536654882e-06,0.005192419594615337,0.0042516064725879625,0.005203751337153248
2022-01-12,Equal Weight,2022_RATE_HIKE,504,0.0,0.0025050975875738,0.0025050975875738,-1.133174253791118e-05,0.0007235046037404726,-0.0010521158643002533,-0.0002354117972565829,0.00030036290950696186,-0.0001561216949507978,3.4834232595018663e-05,-0.00039627935320309197,0.002901376940776892,-0.00038494761066518076
2022-01-13,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0059563925871975,-0.0059563925871975,-1.133174253791118e-05,-0.008626401044597942,0.0010892493653932034,-0.001081988837390833,0.00046635293844501973,-0.0005598846991338955,-5.899345842704773e-06,-0.008729903365665065,0.0027735107784675646,-0.008718571623127154
2022-01-14,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0036124280417801,-0.0036124280417801,-1.133174253791118e-05,0.0004452336023018293,6.18891684882502e-05,-0.0002489932470983088,-0.00033593220142226,-0.00027994234956694775,-2.8092123060498925e-06,-0.00037188598214139807,-0.0032405420596387023,-0.00036055423960348697
2022-01-18,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0148587512057745,-0.0148587512057745,-1.133174253791118e-05,-0.011464765259272104,-0.0011140050327885034,-0.000624746692719393,0.00031221934014539457,-0.0005275836587992477,2.247369844839914e-06,-0.013427965676126925,-0.0014307855296475745,-0.013416633933589014
2022-01-19,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0020958047859915,-0.0020958047859915,-1.133174253791118e-05,-0.005676728429348324,-0.00044560201311540136,0.0003033190464652126,9.880358865360588e-05,-4.845156050197173e-05,-1.067500676298959e-05,-0.00579066611714778,0.00369486133115628,-0.005779334374609869
2022-01-20,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0048728304420236,-0.0048728304420236,-1.133174253791118e-05,-0.0064002330330887956,-0.0010397380306026033,0.00010412444878656552,-0.00012251644993047128,-4.845156050197173e-05,-1.2360534146619527e-05,-0.007530506902021806,0.0026576764599982065,-0.007519175159483895
2022-01-21,Equal Weight,2022_RATE_HIKE,504,0.0,-0.0075608885891176,-0.0075608885891176,-1.133174253791118e-05,-0.011631727860135289,0.0004827355142083515,-0.00021277604752036847,0.0004070707852528562,-0.0002907093630118304,1.3484219069039481e-05,-0.011243254494675153,0.0036823659055575525,-0.011231922752137241
2022-01-24,Equal Weight,2022_RATE_HIKE,504,0.0,0.0003025408927252,0.0003025408927252,-1.133174253791118e-05,0.002949672615249619,0.002166120897088757,0.00011317874868104948,-2.371286127686541e-05,0.0003606949504035673,2.5282910754449027e-06,0.005557150898683662,-0.005254610005958462,0.005568482641221573
