strategy,model,window,window_start,window_end,n_obs,alpha_daily,alpha_annualized,alpha_hac_se,alpha_hac_tstat,alpha_hac_pvalue,r_squared,adjusted_r_squared,residual_std,condition_number,beta_MKT_RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_MOM
Maximum Sharpe,FF5_MOM,504,2023-05-03,2025-05-06,504,0.00015281606890405538,0.03850964936382195,0.0001477589164963806,1.0342257004016313,0.3010306620239046,0.8576569236624068,0.85593849618147,0.028130134712986685,268.35303514246675,0.7542984271477307,-0.024783094547046382,-0.09013571156716542,-0.059586520504915336,-0.012245707396370764,-0.0034064802545699033
Maximum Sharpe,FF5_MOM,504,2023-05-04,2025-05-07,504,0.00013377378517697008,0.03371099386459646,0.0001463230728846301,0.914235756123338,0.36059297964368253,0.8567479444447175,0.8550185433716154,0.028223822049935995,268.2404899056584,0.7546120397687497,-0.023503027874121195,-0.08913863818879406,-0.056085606067265065,-0.014939823542727194,-0.0019432006043592007
Maximum Sharpe,FF5_MOM,504,2023-05-05,2025-05-08,504,0.00010486392462469461,0.026425709005423043,0.00014649907279357444,0.7157992376678989,0.474115323215313,0.8542850464629461,0.8525259122150138,0.02847178201155732,268.45287842892645,0.755454904612275,-0.026446056827479875,-0.08458118182007786,-0.05040132945806776,-0.012896774006692032,0.0034501818613480173
Maximum Sharpe,FF5_MOM,504,2023-05-08,2025-05-09,504,0.00011668207632149131,0.02940388323301581,0.00014572484077176828,0.8007013471659012,0.42330456247634873,0.8540372333020289,0.8522751073459165,0.028464996845045384,268.4532001598221,0.757631055939106,-0.02722794041919101,-0.08290567487708014,-0.048388703583503875,-0.01727081034260098,0.0011874436689355214
Maximum Sharpe,FF5_MOM,504,2023-05-09,2025-05-12,504,7.646301644409983e-05,0.019268680143913156,0.00015213630966622092,0.5025954462275026,0.6152487315567021,0.8441538680492213,0.842272425812391,0.0294235758529907,268.1377412971987,0.7430567242249301,-0.027373251207003492,-0.061496057429115666,-0.06674564284435663,-0.016896325146892995,0.029662976412207512
Maximum Sharpe,FF5_MOM,504,2023-05-10,2025-05-13,504,7.561419015314697e-05,0.019054775918593038,0.00015227907604059497,0.49655009814342144,0.619506350590755,0.8442536266101387,0.8423733887020116,0.02942323101391337,268.28580061044306,0.7431202286280436,-0.027383098480038986,-0.06153064363240561,-0.06657549567730014,-0.016781312509450336,0.029588325633961684
Maximum Sharpe,FF5_MOM,504,2023-05-11,2025-05-14,504,6.417710888204182e-05,0.016172631438274538,0.0001565438198221617,0.4099625839905329,0.6818333947674744,0.8430790436613742,0.8411846256774069,0.029548845924783924,268.3694627944066,0.7431248911109275,-0.025945629859782507,-0.061300581896713155,-0.06688159293710333,-0.021900489448766623,0.02761533435345367
Maximum Sharpe,FF5_MOM,504,2023-05-12,2025-05-15,504,7.91693189904913e-05,0.019950668385603807,0.00015427305818127188,0.5131765709698113,0.6078278132098515,0.8423213279571744,0.840417762499917,0.02963635314852862,268.50328002447014,0.7438619983017218,-0.024967025615774237,-0.06049345710926301,-0.06375638870201798,-0.016608895843212276,0.029547356428273525
Maximum Sharpe,FF5_MOM,504,2023-05-15,2025-05-16,504,6.426412464549184e-05,0.016194559410663945,0.0001560134378710522,0.4119140346013479,0.6804024335944447,0.8407840998419674,0.8388619762988121,0.029779482110822753,268.62608840732406,0.7433935532358753,-0.02435031623998423,-0.05957282422785373,-0.061278279046742844,-0.016343284248934786,0.030487089505436424
Maximum Sharpe,FF5_MOM,504,2023-05-16,2025-05-19,504,7.083041855480531e-05,0.01784926547581094,0.0001557283111301363,0.454833280093913,0.6492291857505417,0.8402825836622221,0.8383544055977821,0.02982787249113014,268.8135510253405,0.7435097832662036,-0.02502348773825029,-0.058832907620120674,-0.06065985827865393,-0.015013077951607837,0.031824971818505285
Maximum Sharpe,FF5_MOM,504,2023-05-17,2025-05-20,504,9.151298246911523e-05,0.02306127158221704,0.00015591284073723476,0.5869496190076171,0.5572375436488166,0.8390191001353633,0.8370756687486675,0.029924957170171133,269.4522100117433,0.7419246582677393,-0.023353645650663724,-0.060864088127150315,-0.0612294386823919,-0.015086556726086652,0.031756239924168206
Maximum Sharpe,FF5_MOM,504,2023-05-18,2025-05-21,504,0.00010811987316889301,0.027246208038561037,0.00015761292501706797,0.6859835458112631,0.4927234844139784,0.8381219391746247,0.8361676768708979,0.030011542829785777,269.8987255850875,0.740628236855029,-0.023810859604457515,-0.060106588403107265,-0.060172056034558066,-0.017912027325833482,0.03295320218523528
Maximum Sharpe,FF5_MOM,504,2023-05-19,2025-05-22,504,0.00011255353244120096,0.02836349017518264,0.00015690772501994994,0.7173230790701376,0.47317476991683727,0.8387105546410399,0.8367633983590403,0.029957228395458158,269.88970764746927,0.7418786764068883,-0.024286097170764114,-0.0603377407793655,-0.05875297708806218,-0.022196689415285655,0.031703937788255664
Maximum Sharpe,FF5_MOM,504,2023-05-22,2025-05-23,504,0.00011980857939815166,0.03019176200833422,0.00015919790940114765,0.7525763362649281,0.45170454203003174,0.8374651694514861,0.8355029783382243,0.030074255307296353,269.7788798804501,0.7405977118831797,-0.023865215887121843,-0.05749057193367781,-0.06194242783440887,-0.02266878277065736,0.0346776270771661
Maximum Sharpe,FF5_MOM,504,2023-05-23,2025-05-27,504,0.00010514322911241337,0.02649609373632817,0.00015775268555940513,0.6665067459204645,0.5050872532669486,0.8355772638886865,0.8335922811589724,0.030260237754289897,270.56213915897223,0.7365261418181839,-0.025743918111985273,-0.05593446692207742,-0.06876260134451133,-0.028546523069342886,0.03470922506516915
Maximum Sharpe,FF5_MOM,504,2023-05-24,2025-05-28,504,0.0001052624255440492,0.0265261312371004,0.00015789950119413714,0.6666419130395431,0.5050008902179659,0.8352279683393139,0.8332387687619213,0.03026014875446719,270.52633850431613,0.7365210543152283,-0.025589895556102343,-0.055786272015186836,-0.06856861409898717,-0.028647515727221753,0.034585944330414294
Maximum Sharpe,FF5_MOM,504,2023-05-25,2025-05-29,504,0.00011880396100401528,0.02993859817301185,0.0001572864239843143,0.755335126799394,0.45004792720289843,0.8353692197784715,0.8333817254498413,0.030211937671161797,270.4918303558784,0.7357988985341666,-0.025802034610453817,-0.055474589419816825,-0.06909636610514774,-0.02693325098282414,0.03603170719341346
Maximum Sharpe,FF5_MOM,504,2023-05-26,2025-05-30,504,0.00011635630418072525,0.029321788653542763,0.00015745414068185182,0.7389853558429569,0.4599158897415665,0.8352072402949283,0.8332177904795753,0.030224834613062697,272.64391845015695,0.7362675428979791,-0.02520129905573121,-0.05658012461155737,-0.06651608227323738,-0.026664538695754293,0.03555078815619725
Maximum Sharpe,FF5_MOM,504,2023-05-30,2025-06-02,504,0.0001283908976229115,0.0323545062009737,0.00015789275904661338,0.8131525371914472,0.41613060787058753,0.8337833252656454,0.8317766853292146,0.030348429360568783,272.56328442526967,0.7358429838966587,-0.026639145513992254,-0.05679665197666723,-0.06989594105471661,-0.02502954163742758,0.03583777411634027
Maximum Sharpe,FF5_MOM,504,2023-05-31,2025-06-03,504,0.00011825436363747057,0.029800099636642582,0.00015727586974414337,0.7518913348236252,0.4521164095357433,0.8330920448275358,0.8310770594532204,0.030411628317887043,272.9389644629715,0.7354743223789241,-0.028528546605427196,-0.054387697576528775,-0.07117225641487204,-0.02817459167747935,0.03793436285596709
Maximum Sharpe,FF5_MOM,504,2023-06-01,2025-06-04,504,0.0001342849347894191,0.03383980356693361,0.00015697781864574552,0.8554389145415644,0.3923082080615423,0.8328299989070336,0.8308118500004786,0.03042620854009042,273.23963005277784,0.7338669440645328,-0.028164403546354924,-0.058470228082501324,-0.0741606157005398,-0.027220086630204532,0.036388114190477286
Maximum Sharpe,FF5_MOM,504,2023-06-02,2025-06-05,504,0.00012742570750194036,0.032111278290488966,0.00015703660388600475,0.8114395265096321,0.4171133079027759,0.8326793846931181,0.8306594175063147,0.030416999082505464,273.1144073664368,0.73357875652398,-0.02867756122100726,-0.05833360703606263,-0.07473727627828933,-0.02620671588067548,0.03634730494242018
Maximum Sharpe,FF5_MOM,504,2023-06-05,2025-06-06,504,0.00012037718371578148,0.030335050296376932,0.00015746900131236364,0.7644500359597448,0.4445991007319129,0.8312435666883549,0.8292062656825805,0.030544986683111782,273.79074523673745,0.734858748597376,-0.02696957934870274,-0.05614364542950196,-0.06865571395675703,-0.022192877843686624,0.03681246714147782
Maximum Sharpe,FF5_MOM,504,2023-06-06,2025-06-09,504,0.00012172079654562497,0.030673640729497492,0.00015691323759872212,0.7757203815837668,0.43791410297997513,0.8312260053628016,0.8291884923490728,0.030547464967557975,275.0944944282183,0.7349039460645521,-0.026456301337402906,-0.05641853515260177,-0.0683474357939081,-0.02209810614748088,0.03635827029755931
Maximum Sharpe,FF5_MOM,504,2023-06-07,2025-06-10,504,0.00012180959222773204,0.030696017241388474,0.00015722589046971005,0.7747425812875198,0.4384917841801238,0.8312436314585463,0.8292063312347058,0.030547452060461295,275.10548548512685,0.7348982986280462,-0.026376112765608237,-0.05641004541869503,-0.06833754899512576,-0.022155057833835163,0.03636342330538603
Maximum Sharpe,FF5_MOM,504,2023-06-08,2025-06-11,504,0.00013959751729125544,0.035178574357396374,0.00015727236668656826,0.8876163068713945,0.3747471789797916,0.8311931638197072,0.829155254328597,0.030501226133835345,276.8642309942431,0.7352139576386385,-0.023080074496287538,-0.053477504097252895,-0.06387611690651368,-0.014595842714903995,0.037713288337979226
Maximum Sharpe,FF5_MOM,504,2023-06-09,2025-06-12,504,0.00013793398031743145,0.034759363039992726,0.00015726700755636463,0.8770687664289396,0.3804492881945104,0.8310829923334973,0.8290437528043242,0.030486815905527178,276.9417832774586,0.7356755621155122,-0.023043467917058587,-0.051332665920547256,-0.06177016213498304,-0.012485201060640907,0.038445276991622104
Maximum Sharpe,FF5_MOM,504,2023-06-12,2025-06-13,504,0.0001470364765904219,0.03705319210078632,0.0001577492249741621,0.9320900094089537,0.35129001070766286,0.8305136328488231,0.8284675197645031,0.030543902313618036,276.28334672463757,0.7347783921678264,-0.02547185523460521,-0.05044199686163103,-0.06367355267427786,-0.017222858106868678,0.03737246705095902
Maximum Sharpe,FF5_MOM,504,2023-06-13,2025-06-16,504,0.00013262534250619968,0.03342158631156232,0.0001572255578863061,0.8435355185834642,0.39892900980821366,0.8289080393521371,0.8268425428453219,0.030667172219797645,276.30636345696485,0.7341802804116484,-0.02637096795690166,-0.049666978368012205,-0.06222820658684308,-0.01857414899964732,0.03721460113433379
Maximum Sharpe,FF5_MOM,504,2023-06-14,2025-06-17,504,0.00014118088443932134,0.03557758287870898,0.00015755654926482134,0.8960648421032898,0.3702181330098627,0.829010261760516,0.8269459993270413,0.030664356284784793,276.6447499497247,0.7340213018042023,-0.026164732827971125,-0.05000287955655815,-0.06263809847389848,-0.020975164769516573,0.03644569252359795
Maximum Sharpe,FF5_MOM,504,2023-06-15,2025-06-18,504,0.00013286555102908748,0.03348211885933004,0.00015756156610193133,0.8432611728619958,0.3990823926960112,0.8290342240970962,0.8269702509473629,0.030661723478695262,276.8683870324221,0.7341019745573132,-0.02613177858549448,-0.049756111186136875,-0.06297988415123869,-0.021750472817311052,0.03564950158968437
Maximum Sharpe,FF5_MOM,504,2023-06-16,2025-06-20,504,0.00012833355718577121,0.03234005641081435,0.00015795620400725586,0.8124629101613261,0.41652606063923137,0.8286845105547893,0.8266163155111852,0.030658857723666454,276.9216634614526,0.7336504970819222,-0.02553591899053542,-0.05022854798015342,-0.06298841466397194,-0.0220984273614227,0.03592408848468401
Maximum Sharpe,FF5_MOM,504,2023-06-20,2025-06-23,504,0.00012647681452991678,0.03187215726153903,0.00015818436955490056,0.7995531725782861,0.4239697276935501,0.8287078000029418,0.8266398861196774,0.030662282505912207,276.71585936676445,0.7335032613603812,-0.026089532467032196,-0.05021553990417698,-0.06333984811710153,-0.022144894429873593,0.03527623837946091
Maximum Sharpe,FF5_MOM,504,2023-06-21,2025-06-24,504,0.00012132704112893908,0.03057441436449265,0.00015899647775342393,0.7630800558808376,0.44541565352642676,0.8277657631931645,0.8256864766321161,0.030727526583538046,276.3588024920075,0.7320591800415901,-0.022851293131251255,-0.05167980038636596,-0.05769127016330987,-0.025440214129892686,0.037190589973621666
Maximum Sharpe,FF5_MOM,504,2023-06-22,2025-06-25,504,0.00012750362403060806,0.03213091325571323,0.00015839202319248438,0.8049876594837134,0.42082680107770887,0.8275922983584865,0.8255109176545647,0.03072549564359893,277.9663045479019,0.732016856239142,-0.023045367124638002,-0.051117456654031786,-0.05700524888606737,-0.021963039420389546,0.038169235487998825
Maximum Sharpe,FF5_MOM,504,2023-06-23,2025-06-26,504,0.0001295935675156431,0.03265757901394206,0.00015850873326320725,0.8175799834350459,0.41359706098126636,0.8277945310280711,0.8257155917648284,0.03071505706470855,277.96710439603146,0.7318947841373422,-0.02374177845856454,-0.05267985241826829,-0.05651127343561445,-0.023335309621851905,0.03748820973906056
Maximum Sharpe,FF5_MOM,504,2023-06-26,2025-06-27,504,0.00011740180395085841,0.02958525459561632,0.00015963617841221567,0.7354335659909195,0.4620754857538666,0.826411306715576,0.8243156685672731,0.030825220342516408,277.3554678351075,0.7305735963200761,-0.02493290356554316,-0.05238407583944666,-0.0619193818755237,-0.025765640611570707,0.036146578057086334
Maximum Sharpe,FF5_MOM,504,2023-06-27,2025-06-30,504,0.00012162945269353893,0.03065062207877181,0.00015924817330419051,0.7637729850828897,0.4450025383443307,0.8262889355032204,0.8241918200364584,0.03083883915287924,277.35360834164953,0.7307594787106257,-0.025820203582753477,-0.051785023216997454,-0.06298111881715976,-0.02523971322090359,0.03635793836773561
Maximum Sharpe,FF5_MOM,504,2023-06-28,2025-07-01,504,0.0001321549814520162,0.03330305532590808,0.00015902612287261754,0.8310268719679121,0.4059584490257552,0.825732343793072,0.8236285089092862,0.0308666818623985,276.154872687228,0.7318572831026179,-0.024457343659145165,-0.05030132201558707,-0.05897736937901466,-0.02068424523420894,0.034983801683856425
Maximum Sharpe,FF5_MOM,504,2023-06-29,2025-07-02,504,0.00013663295454007126,0.034431504544097956,0.00015885218431882958,0.8601263818056006,0.38971938002615736,0.8258126132596885,0.8237097474237893,0.030866429698862826,276.02017772574374,0.7317167662015213,-0.023666773412977866,-0.05096241045554784,-0.05910286044439608,-0.0214686949459037,0.034739334601143895
Maximum Sharpe,FF5_MOM,504,2023-06-30,2025-07-03,504,0.00013271876069691384,0.03344512769562229,0.00015893192359112493,0.835066723525928,0.4036801413865132,0.8253944285286453,0.8232865141849267,0.03090482296832917,276.98242484479414,0.731731210390965,-0.022851629388268326,-0.050718674946657355,-0.0560961054477366,-0.018653959257585187,0.03450307925398369
Maximum Sharpe,FF5_MOM,504,2023-07-03,2025-07-07,504,0.0001301434057851863,0.03279613825786695,0.0001589914278109315,0.818556116999902,0.41303971266207407,0.8251084804297613,0.8229971139963177,0.03089686203423727,276.9949836478182,0.731278825417117,-0.02252882802392071,-0.050491218840811966,-0.05617732093532658,-0.018095592245267272,0.03451697793808541
Maximum Sharpe,FF5_MOM,504,2023-07-05,2025-07-08,504,0.00012503863051324066,0.031509734889336644,0.0001585731434943537,0.7885233763918724,0.43039063054345494,0.8251376327430675,0.82302661824902,0.030899371849258513,277.0380772582233,0.731228052546183,-0.02248205742227431,-0.050536290079829904,-0.0558944927459515,-0.018003015149486143,0.035790424819317934
Maximum Sharpe,FF5_MOM,504,2023-07-06,2025-07-09,504,0.0001281193049595023,0.032286064849794585,0.00015824421021553767,0.8096302846404079,0.4181526969487527,0.8252574599943496,0.8231478921069575,0.030894290146245628,277.8086362500502,0.7311229024152063,-0.023466728049225043,-0.0503771197486956,-0.057014557256474425,-0.01823887303222153,0.03540573674151302
Maximum Sharpe,FF5_MOM,504,2023-07-07,2025-07-10,504,0.000130842559189637,0.032972324915788526,0.0001583681117148931,0.8261925824132462,0.4086948553040396,0.8249839477116281,0.8228710778650884,0.030890604434751775,277.81400028904966,0.7308667203712522,-0.023217810664617096,-0.05097705060603863,-0.05640776449504561,-0.018014323297741077,0.0355103914460889
Maximum Sharpe,FF5_MOM,504,2023-07-10,2025-07-11,504,0.00013063127611386062,0.03291908158069288,0.0001582772365295714,0.8253320501299908,0.4091831006647594,0.8249088442710644,0.8227950677431497,0.030897223690295614,277.51841089903655,0.7311221600368871,-0.02587643208350768,-0.05091645185140831,-0.05637187056331419,-0.01998382397614392,0.03480445851725553
Maximum Sharpe,FF5_MOM,504,2023-07-11,2025-07-14,504,0.00012994580901276993,0.032746343871218025,0.00015856877683061266,0.8194917789621438,0.41250589048516517,0.8248200886913097,0.8227052406674624,0.03090494508638481,277.35398287516165,0.7312200165858258,-0.025340182384660258,-0.05122167907415262,-0.05561791007793168,-0.018091332587939164,0.0342538272240826
Maximum Sharpe,FF5_MOM,504,2023-07-12,2025-07-15,504,0.0001278591515075659,0.032220506179906606,0.0001585978979206651,0.8061844020878792,0.4201365310619497,0.824762440481879,0.822646896503793,0.030906835175659727,277.4357289234839,0.7313575144889113,-0.025125129507734132,-0.05072642403445003,-0.055559661423903006,-0.01778048078909044,0.03435920901049117
Maximum Sharpe,FF5_MOM,504,2023-07-13,2025-07-16,504,0.00011490331318119806,0.02895563492166191,0.00015800606284668167,0.7272082546142069,0.467098390255696,0.8253187054835974,0.8232098769783692,0.03080649187342814,277.5551944026741,0.7305449910702344,-0.024944510539394147,-0.05262197229431011,-0.05355977763816841,-0.014395506540357778,0.034333898065351046
Maximum Sharpe,FF5_MOM,504,2023-07-14,2025-07-17,504,0.00010887385736880071,0.02743621205693778,0.00015795748740464553,0.6892605039347994,0.49065934791705035,0.8251221799945437,0.8230109789482002,0.03079557393982878,277.74521254865755,0.7301042732044393,-0.024835289603663352,-0.05278865383386631,-0.05308912827117246,-0.012447123680567093,0.03467909241707523
Maximum Sharpe,FF5_MOM,504,2023-07-17,2025-07-18,504,0.0001114753418560086,0.028091786147714168,0.0001583901275062723,0.7038023367434573,0.4815558782922147,0.8251421592754651,0.823031199427684,0.03079121128578487,277.8558754325359,0.7299173355717644,-0.024320189933385437,-0.054049029360807466,-0.052248713333042915,-0.013105245824935136,0.03459502901777596
Maximum Sharpe,FF5_MOM,504,2023-07-18,2025-07-21,504,0.00012567879659588122,0.031671056742162064,0.00015860601072109005,0.7923961773232441,0.42812970766413283,0.8240657231569919,0.8219417681045612,0.030898910393994047,277.9693071539094,0.7302705109381291,-0.02455121904704607,-0.05356862949209312,-0.05132742608404968,-0.013036658489875182,0.03430978522929139
Maximum Sharpe,FF5_MOM,504,2023-07-19,2025-07-22,504,0.00012596411463473812,0.031742956887954005,0.00015897543300050557,0.7923495615472709,0.4281568805678321,0.8239278798139003,0.821802260656724,0.030885902935254568,277.979808277772,0.7294057201766428,-0.025074068662180433,-0.05483176599678076,-0.05324488554045933,-0.009517043386109801,0.03234022387966636
Maximum Sharpe,FF5_MOM,504,2023-07-20,2025-07-23,504,0.00011563062403304096,0.02913891725632632,0.00015813684962066022,0.7312060681012459,0.46465329427794233,0.8233492401144926,0.8212166353673839,0.030936642521077952,277.7382351867795,0.729020798083132,-0.027734257168326386,-0.052459457885140746,-0.05585505275926953,-0.009027712281011784,0.032845284202177624
Maximum Sharpe,FF5_MOM,504,2023-07-21,2025-07-24,504,0.00012170086546060233,0.030668618096071788,0.00015748837074406753,0.7727609656866471,0.439663858556527,0.8231767705189956,0.8210420836439735,0.030898227854428063,277.98894194263505,0.7285737926453377,-0.026953058152038797,-0.0509790927086188,-0.05413618059197471,0.0011403537849154106,0.03473754407557184
Maximum Sharpe,FF5_MOM,504,2023-07-24,2025-07-25,504,0.00011686217645674933,0.02944926846710083,0.00015798039787870752,0.7397258015926286,0.45946638892506364,0.8227777353278547,0.8206382311265813,0.03093193988822281,278.08934482757115,0.7282231924954323,-0.026999285920139383,-0.051321098102761184,-0.05440008097887157,0.0003941220390655288,0.03431244585772271
Maximum Sharpe,FF5_MOM,504,2023-07-25,2025-07-28,504,0.00011337347048500987,0.028570114562222484,0.00015834809206829114,0.7159762331466238,0.47400602443782636,0.8226390866507001,0.8204979086223383,0.03094743826298587,278.24410008470545,0.7285393004156189,-0.0275597989973375,-0.0502447375246085,-0.05440918423401636,0.0017909795753905111,0.034372989606185136
Maximum Sharpe,FF5_MOM,504,2023-07-26,2025-07-29,504,0.00011330769174998224,0.028553538320995525,0.0001580903144755025,0.7167276004599274,0.47354219205980985,0.8225527226211524,0.8204105019686915,0.03094928864433344,278.60073248411743,0.7284703561104711,-0.029066411519476282,-0.048872810304016724,-0.05591672132989011,0.0023893965375336793,0.0342300320925634
Maximum Sharpe,FF5_MOM,504,2023-07-27,2025-07-30,504,9.872012251170044e-05,0.02487747087294851,0.0001594570103422849,0.6191018024218017,0.5358492960163753,0.821656111747916,0.8195030668193194,0.031044902050765367,278.29159513463713,0.729413787992493,-0.02812720419279135,-0.04844246801746558,-0.05222642434273664,0.0069306940401358055,0.03339809548155374
Maximum Sharpe,FF5_MOM,504,2023-07-28,2025-07-31,504,0.00010342860438991024,0.02606400830625738,0.00015915018721623461,0.649880507205333,0.5157694103488577,0.8215305542383884,0.8193759935249685,0.031029939108756944,277.8828197435162,0.7292093938445259,-0.02867823558953229,-0.047674515369820036,-0.05206731610979945,0.007851146633472111,0.03424221793071652
Maximum Sharpe,FF5_MOM,504,2023-07-31,2025-08-01,504,0.00011731098966134474,0.029562369394658873,0.00015955783814418462,0.7352254895515477,0.46220217781144,0.8195434781680749,0.8173649286087358,0.031164790842288115,278.0149975457688,0.7260473166117449,-0.029687569095310163,-0.04906284339603138,-0.05222080664714439,0.011526161747409058,0.033335205319731935
Maximum Sharpe,FF5_MOM,504,2023-08-01,2025-08-04,504,0.00012000398143314944,0.030241003321153658,0.00015949374402054824,0.7524055703256225,0.4518071977815542,0.8202241916739689,0.8180538599839162,0.031163521313260726,277.82954533419985,0.7259774843584623,-0.029219325509824836,-0.049382745971309226,-0.052622312177243655,0.011423781066213178,0.03341725992709638
Maximum Sharpe,FF5_MOM,504,2023-08-02,2025-08-05,504,0.0001249144949328613,0.03147845272308105,0.00015873976053078155,0.7869137166087564,0.4313323773663502,0.8203473723729836,0.8181785277738647,0.03114660035624292,277.81686372343563,0.7258629427371741,-0.029078189752294953,-0.04890070913527947,-0.0523475959248048,0.01095789980822448,0.03400855479938974
Maximum Sharpe,FF5_MOM,504,2023-08-03,2025-08-06,504,0.00013841398247129016,0.03488032358276512,0.00015806369316800317,0.8756848565101685,0.3812013800896519,0.8199043778957678,0.8177301852747911,0.031062164487997902,278.1868539348303,0.7244480869774071,-0.028023574319832253,-0.04875507428122524,-0.04955303239158923,0.01616955748237995,0.03479253769311524
Maximum Sharpe,FF5_MOM,504,2023-08-04,2025-08-07,504,0.00015048143408319278,0.037921321388964584,0.00015885200759578125,0.9473058374314762,0.3434829571396998,0.8194191613575719,0.8172391109916672,0.031103087368318877,278.12209253686535,0.7244742711034584,-0.028995676526478525,-0.04837703813795401,-0.04926144594550627,0.02104297446521394,0.03461846671516337
Maximum Sharpe,FF5_MOM,504,2023-08-07,2025-08-08,504,0.0001487756388255131,0.0374914609840293,0.00015919223001964664,0.9345659571899458,0.3500120299276127,0.8194873331683842,0.8173081058022077,0.031100474927955483,278.5927335938996,0.7245915787725781,-0.028693578838434104,-0.04879852243252965,-0.04854655048093075,0.021941758515300485,0.03488178447398377
Maximum Sharpe,FF5_MOM,504,2023-08-08,2025-08-11,504,0.00013766352829406296,0.034691209130103866,0.0001589528878665461,0.8660649714627564,0.386454533118304,0.818999401980506,0.8168142840969709,0.03114610095628892,278.4752679076033,0.7245012103269823,-0.02943941845026623,-0.049189201628108525,-0.050258838981077324,0.0217133667185201,0.03364819788504512
Maximum Sharpe,FF5_MOM,504,2023-08-09,2025-08-12,504,0.000141774556278388,0.03572718818215377,0.00015847005457222534,0.8946457213073774,0.3709765026293935,0.8191726882392114,0.8169896623427029,0.03112753208883498,278.61253493010906,0.7240229931664647,-0.029167021372673525,-0.04962852639061348,-0.04915249175860383,0.022375674483579855,0.0341635850060903
Maximum Sharpe,FF5_MOM,504,2023-08-10,2025-08-13,504,0.0001455505918551706,0.03667874914750299,0.00015782795332974314,0.9222104752957039,0.3564188001057732,0.8189242952839018,0.8167382706796833,0.031124830727376252,279.40236221178844,0.7238843753901887,-0.028561571061883832,-0.05017908224465933,-0.04827189415391811,0.022728031761682352,0.03386778886081744
Maximum Sharpe,FF5_MOM,504,2023-08-11,2025-08-14,504,0.00014309347171808295,0.0360595548729569,0.00015818225393978683,0.9046114096499881,0.36567128864436405,0.8188854585842661,0.8166989651265308,0.03113213488061319,278.85391056420036,0.7236439123325097,-0.02744253490473471,-0.05125378481082968,-0.04788231538959615,0.02340008229112953,0.03395177076547449
